CUST_ID,DIVIDED_SET,SIU_CUST_YN,TOTALPREM,MINCRDT,JPBASE_HSHD_INCM
9589,1,N,283804123,6,7041
9591,2,,305091964,6,12941
9592,1,N,22188812,10,5331
9594,1,N,45049060,6,9676
9595,1,Y,44246174,,3161
9596,1,N,8470934,,9924
9597,1,N,27146383,6,4135
9598,1,N,,7,4864
9599,1,N,2112400,8,9546
9601,1,N,27478643,2,8032
9602,1,Y,1185422,8,4259
9603,1,N,5671388,8,6704
9604,1,N,35874112,6,6855
9605,1,Y,34604509,6,4711
9606,1,N,65802951,1,6187
9607,1,N,20998436,,8917
9608,1,N,8365563,,5297
9609,1,N,5954880,,3205
9611,1,N,65305575,,10615
9612,1,N,153790720,3,6473
9613,1,N,24851058,,10079
9614,1,N,8002538,,8015
9615,1,N,1489290,,5485
9616,1,N,30063350,,4615
9618,1,N,58267331,1,4414
9619,1,N,47386804,,10436
9620,2,,28488296,6,5400
9621,1,N,9009894,6,4874
9622,1,N,71688078,6,8400
9623,1,N,9943284,,5048
9624,1,N,17130128,,5224
9625,1,N,18546454,,7160
9626,1,N,47904169,2,10924
9627,1,N,67719893,,8442
9628,1,N,2894778,6,7765
9629,1,N,71615610,2,9354
9630,1,N,22076289,6,5037
9631,1,N,92386889,6,8382
9632,1,N,23109957,,9715
9633,1,N,50830400,8,8794
9634,1,N,3083840,6,7607
9635,1,N,6403560,,5422
9637,1,N,67432526,6,4332
9638,1,N,3207733,8,6995
9639,1,N,,,8550
9640,1,N,106105813,,6349
9641,2,,139707468,6,5425
9642,1,N,17263750,6,9672
9643,1,N,41631701,6,11752
9644,1,N,23787828,,8311
9645,1,N,4076454,,3391
9647,1,N,20364631,6,5662
9649,1,N,17495049,6,5009
9650,1,N,25471232,6,9134
9651,1,N,103114918,6,3538
9653,1,N,57564788,6,8969
9654,1,N,32019847,4,9806
9655,1,N,51225697,,8945
9656,2,,6336101,,9614
9657,1,N,2177252,7,5854
9658,1,N,14250000,7,10492
9659,1,N,7831328,,5423
9660,1,N,24485240,6,4928
9661,1,N,45684743,6,6542
9662,1,N,30643078,,5004
9664,1,N,45522360,1,9551
9665,1,N,23982336,,8564
9666,1,N,43825201,,5821
9667,1,N,32449476,6,9636
9668,1,Y,9296961,,6715
9669,1,N,11079691,6,5193
9670,1,N,15031581,,10296
9671,1,N,18502628,,10503
9673,1,N,56188692,1,5549
9674,1,N,23466024,,8056
9675,1,N,14738800,,4913
9676,1,Y,30755899,,10346
9677,1,N,22747753,,9007
9678,1,N,8037040,6,5362
9679,1,N,9758618,2,10577
9680,1,N,127817816,,4320
9681,1,N,19339914,6,5886
9682,1,N,91945603,6,12260
9684,1,N,112251503,6,5261
9685,1,N,16983751,6,6605
9686,1,N,98190077,6,5132
9687,1,N,37108999,4,4891
9688,1,N,20337519,,0
9689,1,N,35003058,3,7218
9690,2,,21816178,6,4636
9691,1,N,86508474,1,5320
9692,1,N,70282430,1,10299
9693,1,N,68288227,6,6256
9694,1,N,13842555,,9782
9695,1,N,50346264,1,5435
9696,1,N,75007360,,9197
9697,1,N,69020374,6,4681
9698,1,N,25738518,7,9417
9699,1,N,3772575,,3537
9700,1,N,72969653,,5119
9701,1,N,11388604,,
9702,1,Y,37903493,6,11527
9703,1,N,28641246,7,7683
9704,1,N,473107608,6,5989
9705,2,,4138360,,9070
9706,1,N,16879988,,5016
9707,1,N,9532800,6,4051
9709,1,N,85619233,1,8898
9710,1,N,8100359,,5176
9711,1,N,46137014,,5002
9712,1,N,40973151,,3769
9713,1,N,36008846,6,7227
9714,1,N,11988981,7,8410
9715,1,N,9023780,,3755
9716,1,N,1549800,,5231
9717,1,N,10392150,,5608
9718,1,Y,5992685,8,2657
9719,1,N,3471643,,5391
9720,1,N,147767180,6,7145
9721,1,N,28779406,6,4323
9722,1,N,8063540,6,3442
9723,1,N,28618467,,11644
9724,1,N,15073735,7,11125
9725,1,N,108761381,6,7265
9726,1,N,36223925,4,5354
9727,1,N,23423080,,5224
9728,1,N,5232472,,4870
9729,1,N,66948997,,8642
9730,1,N,20679881,,11658
9731,1,N,3354000,6,7815
9732,1,N,42474189,,9012
9734,1,N,29648136,,7357
9735,1,N,47955070,,8638
9736,1,N,24913212,,8716
9737,1,N,26244339,6,8390
9739,2,,40412900,10,11143
9740,1,N,20501990,6,8980
9741,1,Y,28061829,6,8082
9742,1,Y,70293878,,3797
9743,1,N,16254998,7,3516
9745,1,N,9894671,,4231
9746,1,N,52462286,1,3054
9749,1,N,38956509,,8383
9750,1,N,21700855,,3289
9751,2,,15968370,5,8535
9752,1,N,69820431,6,10324
9753,1,N,20831200,6,5209
9754,1,N,9674824,6,3318
9755,1,N,1386400,5,10028
9756,1,N,11897201,,3014
9757,1,N,12763800,4,8042
9758,1,N,23433701,6,5144
9759,1,N,76673881,,7289
9760,1,N,61128802,4,6602
9761,1,N,11935000,,5304
9762,1,N,31732762,,3821
9764,1,N,41282777,6,4522
9765,1,N,12110083,6,4338
9767,1,N,14115337,10,5727
9768,1,N,28863107,1,8811
9769,1,N,97908707,6,8312
9770,1,N,26164637,6,4713
9771,2,,45171234,2,4223
9772,1,N,5771216,,3619
9773,1,N,22932222,6,4782
9774,1,N,16166909,,4680
9775,1,N,45997271,6,9493
9776,1,N,40962693,6,5335
9777,1,N,148254987,1,10555
9778,1,N,10418521,10,4568
9779,1,N,2229140,6,4231
9780,1,N,23975964,,5479
9781,1,N,43135757,,4075
9782,1,N,13576608,6,5934
9783,1,N,318205217,6,4520
9784,1,N,107616291,7,10004
9785,1,N,2428412,6,8854
9786,1,N,1659673,6,7704
9787,1,N,2047600,,10274
9788,1,N,50614186,,8888
9789,1,N,56492225,6,5611
9790,1,Y,21050000,7,5179
9791,1,N,25100441,6,10217
9792,1,N,47733899,1,9382
9793,2,,57892791,6,3704
9794,1,N,41483106,6,5523
9795,1,N,177037671,6,5217
9796,1,N,21001845,7,9112
9797,1,Y,,,5091
9798,1,N,52856488,7,9404
9799,1,N,11265542,3,8525
9800,1,Y,13913558,6,4639
9801,1,N,9463601,8,5481
9802,1,N,13917350,6,8591
9803,1,N,4881720,,5068
9804,2,,21860080,,4048
9805,1,N,56050316,,5278
9806,2,,47372109,10,6797
9807,1,N,72787029,6,5451
9808,1,N,34176684,4,8514
9809,1,N,18091103,,9910
9810,1,N,18377260,7,3478
9811,1,N,45368929,6,5778
9812,1,N,74327365,6,3473
9814,1,N,194252724,6,5177
9815,1,Y,8800110,,4389
9816,1,N,2516800,6,9740
9817,1,N,18457410,6,3446
9818,1,N,97958502,6,13014
9819,1,N,32830204,99,4595
9820,1,N,71820794,6,4062
9821,1,N,5784622,5,4466
9822,1,N,48062885,1,9416
9823,1,Y,139289983,7,9795
9824,1,N,50830772,,7243
9825,1,N,11209069,8,4283
9826,1,N,28086393,6,5378
9827,1,N,6136132,,4104
9828,1,N,17907534,,5008
9829,2,,45791313,6,9183
9830,1,N,23327959,,4407
9832,1,Y,5890186,6,5485
9833,1,N,1406288,,4859
9834,2,,28898877,7,8225
9835,1,N,24083677,,5194
9836,1,N,,,4122
9837,1,N,23786806,4,3862
9838,2,,6155902,,6024
9839,1,N,16370170,7,8905
9840,1,N,44021737,6,5159
9841,1,N,40643529,,5166
9842,1,N,8115800,,4486
9844,1,N,7949730,,10941
9846,1,N,332540,,4403
9847,2,,63267001,,6081
9849,1,N,8790655,4,7585
9850,1,Y,1383800,7,9654
9851,1,N,47368090,,5211
9852,1,N,9525636,,6019
9853,1,N,18340900,6,8798
9854,1,N,15070306,,8292
9855,1,N,4179700,,0
9856,1,N,51267248,0,3897
9857,1,N,14429875,4,5221
9858,1,N,4864890,6,10183
9859,1,N,98860553,,9694
9860,1,N,22569885,7,6765
9861,1,N,27389416,,7329
9862,1,N,23712199,6,5067
9863,1,N,19538118,,9671
9864,1,N,5616504,,5572
9865,1,N,30202715,,5296
9866,1,N,2950811,,4933
9867,1,N,15543867,7,4336
9868,2,,30972334,7,4356
9869,1,N,20412443,,9008
9870,2,,50098508,2,12444
9871,1,N,10183961,,5556
9872,1,N,22085473,,8766
9873,1,N,37491655,6,9310
9874,1,N,81486850,3,7337
9875,1,Y,5345797,6,7794
9876,1,N,55424638,7,4624
9877,1,N,29137657,6,4384
9878,1,N,77924986,6,5531
9879,1,N,48165704,,4516
9880,1,N,95320445,6,10476
9881,1,N,2955180,,3920
9883,1,N,9033054,6,5837
9885,1,N,84130601,,4871
9886,1,N,14273781,2,5952
9887,1,N,17503900,6,5984
9888,1,N,105463690,6,4295
9889,1,N,23090299,,8396
9890,1,N,28825612,6,8293
9891,1,N,46644272,3,4843
9892,1,N,23918503,,3217
9893,1,N,24003960,,4672
9894,1,N,12427076,6,9859
9895,1,N,31809246,,8280
9896,1,N,7495252,8,5056
9898,1,N,,6,8638
9900,1,N,14994232,,3879
9901,1,N,112834630,6,6436
9902,1,N,33126000,,4365
9904,1,Y,20639148,7,3880
9905,1,N,11300171,,3378
9906,1,N,1865290,7,4154
9907,1,Y,5643918,,
9908,1,N,15313538,,8113
9909,1,N,7126994,6,7206
9910,1,N,71677565,6,4594
9911,1,N,25533872,6,9169
9912,1,Y,16130034,8,4428
9913,1,N,12796670,6,9210
9914,1,N,4155325,,5083
9915,1,Y,7048394,,4461
9916,1,N,19975767,,5214
9917,1,N,63573151,6,7614
9918,1,Y,25144075,6,3836
9919,1,N,82607370,6,4836
9920,1,N,5128593,6,3904
9921,1,N,39169035,6,10093
9922,1,N,115186346,,4596
9923,1,N,12172740,6,9152
9924,1,N,6711600,,3802
9926,2,,31369677,,4751
9927,1,N,14435138,,4454
9928,1,N,41452625,6,4743
9929,1,N,9949584,,4131
9930,1,N,11563520,,4535
9931,2,,46913600,6,9739
9932,1,N,5642496,,15937
9933,1,N,5295480,,9509
9934,1,N,3125479,,3858
9935,1,N,11220709,,4308
9937,1,N,5352236,6,2948
9938,1,N,35442185,6,4575
9939,1,N,42600707,6,4380
9940,1,N,66665708,3,8801
9942,1,N,8885746,,4934
9943,1,N,10740318,,7775
9944,1,N,8109267,6,7812
9945,1,N,6215009,,4470
9946,1,N,103083837,,9138
9947,1,N,5441042,,12526
9949,1,N,42359797,6,4612
9950,1,N,71493673,4,4852
9951,2,,43086848,,10102
9952,1,N,329400,6,8027
9953,1,N,14200920,,3686
9954,1,N,24485915,6,4007
9955,1,N,8294997,,10399
9956,1,N,5786316,,3888
9957,1,N,14902535,6,0
9958,1,N,25449884,2,8960
9959,1,N,28385358,1,4404
9960,1,N,31311974,10,8744
9961,1,N,5408079,,8049
9962,1,N,6068807,6,3892
9963,1,Y,2236300,,3443
9964,1,N,4154424,7,4711
9965,1,N,32372370,6,4167
9966,1,N,11239293,8,3895
9967,1,N,54319171,6,4277
9968,1,N,23561323,6,4976
9969,1,N,20479154,2,9720
9970,1,N,8123115,,5052
9971,1,N,40691233,6,4307
9972,1,N,126000,,5013
9973,1,N,53408274,6,8877
9974,1,N,17883580,,4448
9975,1,N,82723542,6,4660
9976,1,N,49435154,6,4672
9977,1,N,12568640,2,5191
9978,1,N,5879542,6,8663
9979,1,N,255256426,6,4229
9980,1,N,40058558,,4069
9981,1,N,51765264,6,5014
9982,1,N,13662454,6,5016
9983,1,N,8819210,6,7658
9984,2,,5347590,,3731
9985,1,N,9470345,1,4475
9986,2,,12420501,8,4505
9987,1,N,109295791,6,6521
9988,1,N,4945692,7,4366
9990,1,N,14825640,,4019
9991,1,N,6730120,10,4534
9992,1,N,18250827,,5531
9993,1,N,46553641,2,3146
9994,1,N,20569936,,4185
9995,1,N,24671612,6,5422
9996,1,N,4205000,,4018
9997,1,N,,,4818
9998,2,,7719895,6,5091
9999,2,,4454429,7,6843
10000,1,N,,,9801
10001,1,N,10935006,1,10923
10002,2,,16410762,6,9101
10003,1,N,2442231,6,0
10004,1,N,4050700,,3335
10005,1,N,56016641,6,4556
10006,1,N,11399037,7,4424
10008,1,N,3066910,6,6366
10009,1,N,4030360,,3116
10010,1,N,4604042,5,3730
10011,1,N,3853875,,3934
10012,1,N,4232860,,4512
10013,1,N,11798648,,4401
10014,1,N,3092946,,4395
10015,1,N,23456206,6,8556
10016,1,N,3997550,9,3742
10017,1,N,,,4147
10018,1,Y,4184080,,3784
10019,1,N,10080050,6,8225
10020,1,N,15274503,,4362
10021,1,N,42953995,6,4639
10022,1,Y,5038400,6,6063
10023,1,N,1102920,1,0
10024,1,N,14638009,7,3113
10025,1,N,3933590,6,7964
10026,1,N,11935503,6,4476
10027,1,N,4763912,,3299
10028,1,N,5089706,6,5092
10029,1,N,22308555,2,7933
10030,1,N,37405449,6,3520
10031,1,N,21375327,6,4005
10032,1,N,15735848,,9834
10033,1,N,23562524,6,4702
10037,1,N,134285228,2,4350
10038,1,N,6006469,6,4001
10039,1,N,24008413,6,8091
10040,1,N,42872560,6,5555
10041,1,N,8305784,8,7545
10042,1,N,3892850,7,5413
10043,1,N,864697,,3566
10044,1,Y,27620836,,8578
10045,1,N,12369094,,3299
10046,1,N,3946170,6,3855
10047,2,,13739234,6,5326
10048,1,N,348045523,6,4678
10049,1,N,35354382,6,4902
10050,1,N,4032678,,4779
10051,1,N,5551532,7,3489
10052,1,N,33192718,,4251
10053,2,,7278718,,3889
10055,1,N,5293421,,3960
10056,1,N,5504268,6,3876
10057,1,N,24689559,7,3163
10058,1,N,23029000,,4061
10059,1,N,18303986,5,7903
10060,1,N,9919356,,3308
10062,1,N,70450246,6,3665
10063,1,N,9093701,8,3195
10064,1,N,18855981,7,3555
10065,1,N,25856555,,3379
10066,1,N,7389064,,3905
10067,1,N,15944038,6,3506
10068,1,N,5979177,6,4340
10070,1,N,27672169,,3873
10071,1,N,346000,,3811
10072,1,N,6168400,,4074
10073,1,N,1113620,6,7389
10074,1,Y,,,3828
10075,1,N,24229456,8,4092
10076,1,N,2872800,6,7035
10077,1,Y,48578291,7,6211
10078,2,,50432466,6,3666
10079,1,N,48107645,6,9500
10080,2,,27998601,6,4759
10082,1,N,9957490,,4763
10084,1,N,3986424,,3228
10085,1,Y,429600,,4454
10086,1,Y,51277313,8,4383
10087,1,N,19534770,6,8375
10088,1,N,9478840,7,3820
10089,2,,23885296,6,3491
10090,1,N,17456756,6,6806
10091,1,N,19674545,6,3635
10092,1,Y,106400,6,3586
10093,1,N,15200400,,3829
10094,1,N,3066800,8,3493
10095,1,N,4418470,,4012
10096,1,N,17675152,,9056
10097,1,N,9412990,6,3926
10098,1,N,3692335,,3487
10099,2,,3282125,6,3610
10100,1,N,36909224,,4204
10101,1,N,77069374,6,9700
10102,1,N,21903448,,4909
10103,1,N,42949731,,3034
10104,1,N,8754128,,3864
10105,1,Y,16750774,,3699
10106,1,N,7146957,,4203
10108,1,Y,10657331,6,7626
10109,1,N,22083589,6,4040
10110,2,,10874688,,5520
10111,1,N,4334512,,5504
10112,1,N,9319082,6,3931
10113,1,N,6337834,6,3992
10114,1,N,33683710,,4571
10115,2,,13478048,,7612
10116,1,N,11561782,6,3455
10117,1,N,10826060,,2994
10119,1,N,11146516,,3346
10120,1,N,24001104,,3087
10121,1,N,8862295,8,3345
10122,1,N,2062840,,5095
10123,1,N,3033492,7,3480
10124,1,N,11035687,6,8162
10127,1,N,11835540,,3637
10128,1,N,13678970,6,3286
10129,1,N,18980910,,3116
10132,1,N,20373906,,0
10134,1,N,3271012,,3981
10135,1,N,8947790,6,4555
10136,1,N,3136908,6,3090
10138,1,N,29178170,6,5395
10139,1,Y,2262500,,1936
10140,1,N,,6,4895
10142,1,Y,16488766,7,3269
10143,1,N,130644621,2,4031
10145,1,N,6918211,6,3661
10146,1,N,16184135,6,7884
10150,1,N,14985526,6,3574
10151,1,N,42324754,6,3159
10152,1,N,15562564,,3368
10154,1,N,39237621,5,4699
10155,1,Y,7138406,6,4742
10156,2,,15176729,6,3730
10157,1,N,9396774,6,4626
10158,1,N,14448546,,2930
10160,1,N,4965144,6,3517
10162,1,N,11251392,,3364
10163,1,N,3698610,,3477
10166,1,N,9575748,1,3202
10168,1,N,15517320,,0
10170,1,N,54066085,1,7302
10176,1,N,3191810,,4910
10177,1,N,6387861,7,3390
10178,1,N,22459334,10,6315
10179,1,N,18340500,,3652
10180,1,Y,30004730,6,3461
10181,1,N,11371706,7,6678
10182,1,N,7604380,6,3479
10183,1,N,18933014,,3457
10184,1,N,10672258,,4699
10186,1,N,24311740,6,3059
10191,1,N,,5,3657
10193,1,N,4140185,6,4513
10199,1,N,65568358,10,3487
10200,1,Y,454709,8,2355
10201,1,N,14779550,8,2914
10203,1,N,3218516,0,4188
10204,1,N,21815199,0,3683
10206,1,N,4974216,6,2967
10208,1,N,11578646,6,3238
10212,1,N,30294707,10,4148
10215,1,N,16576800,6,3059
10216,1,N,10315222,,4958
10224,1,N,28491236,0,2853
10226,1,N,1657299,6,2739
10237,1,N,4633775,,0
10247,1,N,1200000,4,2399
10250,1,N,2000541,6,2707
10252,1,N,1922020,5,2688
10262,1,N,500000,5,2496
10272,1,N,10626755,5,2661
10278,1,N,1210118,5,2585
10289,1,N,1069410,5,2202
10293,1,Y,1774665,6,2638
10304,1,N,1447725,6,4497
10325,1,N,3988311,6,0
10329,1,N,96277868,6,3611
10353,1,N,3640572,6,4121
10361,2,,11248148,,1737
10363,1,N,20180556,6,4658
10364,1,N,69327188,6,0
10367,1,N,1675674,6,10781
10368,1,N,22739039,6,3429
10371,1,N,41023868,6,5170
10373,1,N,30951120,,7233
10374,1,N,5728288,6,4805
10375,1,Y,4444000,,4321
10376,1,N,14515165,6,4733
10377,1,N,5828685,6,5184
10378,1,N,3675960,6,4710
10380,1,N,4114835,8,6587
10381,1,N,24176200,,0
10382,1,N,2248374,,5883
10383,2,,4688600,,0
10387,1,N,9234035,6,10228
10388,1,Y,17957753,6,5430
10390,1,N,12065558,,5484
10392,1,N,6113135,2,0
10393,1,N,42537509,1,5408
10394,2,,12619045,6,4878
10395,1,N,20660647,6,5191
10396,1,N,51231484,4,5276
10397,1,N,36012022,6,9290
10399,1,N,8473056,7,4152
10401,1,N,4098310,6,9847
10402,1,N,24750000,,8455
10403,1,N,5818500,,4202
10404,1,N,46509512,3,6312
10405,1,N,29213555,,9252
10406,1,N,25321970,,12934
10407,1,N,33579656,6,5065
10410,1,N,36164000,6,4039
10411,1,N,17564753,10,3016
10412,1,N,30805427,2,9813
10413,2,,72451264,6,5391
10414,1,Y,22997901,,4217
10415,1,N,1783500,1,9424
10417,1,N,20834069,6,4632
10418,1,N,13059606,,5024
10420,1,N,39514236,,9672
10421,1,N,10461368,6,9771
10422,1,N,31344035,7,8639
10423,1,N,9857714,6,3547
10424,1,N,5895636,,7723
10425,1,N,23900566,,4971
10426,1,N,3603700,,4436
10427,1,N,6781970,1,9139
10428,1,N,16931517,,5233
10430,1,N,22248171,,4203
10431,1,N,32593109,6,4875
10432,1,N,8982054,6,3547
10433,1,N,19251540,,4361
10434,1,N,14608996,,3989
10435,1,N,90087255,6,9572
10436,1,N,38968124,6,5370
10437,1,N,28608088,7,4977
10438,2,,35406882,,4160
10440,1,Y,17565156,6,3804
10441,1,N,10527794,6,4109
10443,1,N,163648836,6,6453
10444,1,N,1922800,2,4728
10445,1,N,15124941,,5883
10446,1,N,20038428,6,4965
10447,1,N,11525819,,4435
10448,2,,4234816,,8395
10449,1,N,42914604,2,4269
10450,1,N,4160164,,3426
10451,1,N,10200000,5,9499
10452,1,N,4053732,99,5153
10453,1,N,53241916,6,9995
10454,1,N,2990250,,3805
10456,1,N,15234417,,3566
10457,1,Y,4359620,,4254
10458,1,N,9464498,,3863
10459,1,Y,87800,8,3793
10460,1,N,5112954,8,3656
10461,1,N,3205088,,0
10463,1,N,14634744,,3534
10465,1,N,11565111,6,3092
10466,2,,885200,6,3657
10469,1,N,10085771,,2868
10471,1,N,8359047,6,6951
10472,1,N,,,7119
10476,1,N,5358803,7,3290
10477,1,N,17291283,,2816
10479,1,N,14081491,,3364
10481,1,N,1154453,1,10160
10483,1,N,11136760,6,3325
10486,1,N,34330288,6,2961
10489,1,N,56976940,6,3534
10491,1,Y,3963944,6,2994
10493,1,N,7307150,4,2728
10500,1,N,3361965,6,2605
10502,1,N,11723712,4,2465
10503,1,N,6281127,5,2599
10506,1,N,4616952,6,2643
10520,2,,20637881,4,8061
10521,1,N,20232524,,3477
10526,1,N,35106485,,7381
10527,1,N,2332008,,4930
10529,1,N,1732372,,6594
10531,1,N,23224045,6,4624
10533,1,N,394626,6,4436
10534,1,N,15994492,,4164
10535,1,N,48313411,2,3993
10536,2,,17962210,6,3858
10540,1,N,9233585,6,8668
10542,1,N,11769700,6,9892
10543,1,N,33098182,,5250
10544,1,N,19624701,,8244
10550,1,N,37810945,,5329
10552,1,N,2668407,,3895
10553,1,N,18898110,6,7242
10554,2,,10293686,,0
10556,2,,6082935,7,9404
10557,1,N,1350060,,8820
10561,1,N,5059733,,2890
10562,1,N,22929994,4,3784
10565,1,N,52873728,,4636
10566,1,N,54400879,6,4957
10568,1,Y,46767601,6,3834
10569,2,,6517748,1,5295
10570,1,N,58375957,6,5578
10571,1,N,41858230,5,5363
10574,1,N,6837391,8,6722
10575,1,N,,,4952
10577,1,N,,,7187
10579,1,N,23567341,,3512
10584,1,N,38405283,2,4149
10585,1,N,12359192,,3064
10586,1,N,9576900,6,2698
10588,1,N,4588730,,4081
10589,1,N,46121482,,4189
10590,1,N,17501918,,3941
10591,1,N,1120942,6,6297
10594,1,N,30070182,6,3555
10596,1,N,33915607,3,5697
10597,1,N,11930022,6,3405
10600,1,N,16171459,1,5301
10601,1,N,17963113,6,6958
10602,1,N,6410200,7,3603
10604,1,N,866700,7,3558
10605,1,N,,,10588
10607,1,N,36146009,6,7837
10609,1,N,4928789,,4357
10610,1,N,4615508,,3635
10611,1,N,8934359,1,4727
10613,1,N,64067526,6,8839
10615,1,N,21419112,,8803
10616,1,N,4048988,6,3040
10618,1,N,3960144,,4183
10621,1,N,,,5446
10622,1,N,42767968,,3963
10627,1,N,1816000,6,4470
10628,1,N,22525398,4,3473
10629,1,N,17202665,4,2921
10632,1,N,3178125,7,4822
10634,1,N,9054532,6,5855
10635,1,N,4016375,,2816
10646,2,,35878209,6,4548
10647,1,N,12431630,,4322
10648,2,,8277322,7,4320
10649,1,N,109377651,4,10196
10650,1,N,4796000,,0
10652,2,,2295983,5,10849
10653,1,Y,7828565,7,3719
10656,1,N,34121608,,8607
10658,1,N,3849300,,9820
10659,1,N,11253042,6,6480
10660,1,N,19050528,6,8066
10661,1,N,52191518,5,6102
10662,1,N,3942343,10,7906
10663,1,N,26973032,6,4373
10666,2,,13634478,,5694
10669,1,Y,8953100,6,11982
10670,1,N,9944626,6,5740
10673,1,N,19626636,,3763
10675,1,N,13985873,3,9355
10676,1,Y,983760,,3665
10678,1,N,15209040,6,7525
10681,2,,58340061,6,4518
10685,1,N,67100257,1,9557
10686,1,N,44886512,,9962
10687,1,N,15777964,6,5115
10689,2,,10644015,6,9161
10690,1,Y,14609525,,3896
10692,1,N,32721531,6,7701
10694,1,N,31064794,6,7285
10696,1,N,9298044,,4835
10699,1,N,11672280,,4437
10700,1,Y,12673397,6,4400
10702,1,N,14924430,6,9042
10703,1,N,19654740,,10669
10712,1,N,3434030,,5108
10713,1,N,7989918,6,3573
10718,1,N,59396571,6,2638
10721,1,N,34977203,6,10901
10722,1,Y,8272200,,5658
10723,1,N,17020000,6,0
10724,1,N,4687860,,0
10725,1,N,30314422,6,4551
10726,1,N,14198897,6,3745
10727,1,N,106971870,6,10129
10731,2,,666360,6,1786
10732,1,N,6883200,,5550
10734,2,,52009978,,
10736,1,N,36576304,6,3302
10738,1,Y,88536127,,10350
10739,1,N,1673800,,3972
10740,1,N,13450766,7,3299
10741,1,N,20969116,6,8558
10745,1,N,6302380,,4281
10746,1,N,15971596,,3901
10747,1,N,18093900,7,10171
10748,1,N,31161415,5,3816
10749,1,N,36789590,5,9762
10750,1,Y,2734200,,3535
10751,1,N,17613165,,3833
10755,1,N,114064850,6,5677
10756,1,N,25236384,6,5966
10758,1,N,59100971,6,10251
10759,2,,8776680,,4535
10762,1,N,17063111,6,7824
10764,1,N,3689000,,4443
10768,1,N,89256990,6,4002
10769,1,N,33071800,6,4322
10770,1,N,23802158,6,9459
10771,1,N,39022880,6,8941
10772,1,N,6559078,6,4101
10773,1,N,11185090,,7049
10775,1,N,3000800,,3425
10777,1,N,12373424,6,3601
10778,1,N,47236369,6,3999
10781,2,,2094293,6,4835
10782,1,N,24124038,6,5492
10785,1,Y,6700000,8,4304
10786,1,N,13442229,8,4898
10787,1,Y,13773540,7,3822
10788,2,,19000280,,3663
10791,1,N,21132720,6,3109
10792,1,N,7579200,,0
10794,1,N,52719776,6,4149
10795,1,N,600000,,
10800,1,N,5443483,,3125
10805,2,,81371042,,8727
10806,1,N,5941129,7,6970
10808,1,N,23856449,4,5711
10809,1,N,8013558,,4399
10810,1,N,6390300,,4589
10811,1,Y,3537000,,6087
10812,1,N,1906742,8,4704
10814,1,N,14971112,3,4104
10820,1,N,52941405,5,4313
10821,1,N,900220,5,0
10822,1,N,13383520,6,10134
10823,1,N,8531800,2,5234
10824,1,N,13168610,6,4529
10825,1,N,2357467,6,2823
10827,1,N,4882960,,7894
10829,1,N,27887298,6,3261
10830,1,N,7497342,7,3399
10833,1,N,35959040,6,9060
10834,1,N,,,4519
10836,1,N,56458634,6,5537
10837,1,N,13784480,,0
10838,1,N,3206832,1,4251
10840,1,Y,19265736,,3579
10842,1,N,7511403,6,3410
10844,1,N,1069600,6,0
10845,2,,17751072,8,3328
10846,1,N,49767334,2,10862
10847,1,N,9016182,,3467
10849,1,N,4318050,99,2637
10851,1,N,14162950,,0
10854,1,N,24341090,6,4665
10855,1,N,5149638,7,4430
10858,1,N,77231676,6,8361
10859,1,N,39799013,2,2379
10860,1,N,376254,5,0
10861,1,N,2307600,,3922
10862,1,N,33527449,5,3745
10863,1,N,,6,5638
10866,1,N,9132572,,5375
10867,1,N,15175563,6,4312
10869,1,N,58091616,7,7727
10874,1,N,20503793,,4796
10876,1,N,9991745,7,9088
10877,1,N,9607003,,4699
10879,1,N,4065100,6,3574
10880,1,N,6190498,6,7786
10882,1,N,10739422,6,3253
10884,1,N,16456320,1,5418
10885,1,N,18227463,6,10261
10886,1,N,16860189,8,3344
10889,2,,3957600,6,6773
10890,1,N,23038567,,0
10891,1,N,3664000,,5770
10895,1,N,6303578,7,4697
10897,1,Y,9532396,6,5523
10898,1,N,8545488,6,9678
10900,1,N,,10,3010
10904,1,N,35575480,6,4196
10905,1,N,26758701,4,4064
10906,1,N,30183586,6,4371
10908,1,N,12724918,6,8976
10909,1,N,9234205,8,4853
10912,1,N,2813000,,3179
10913,2,,583600,,3259
10914,1,N,29106097,6,3114
10915,1,N,13615603,6,5617
10916,1,Y,231123312,6,5418
10918,1,N,18209964,,5523
10921,1,N,1339955,,4947
10922,1,N,27531378,4,8478
10924,1,Y,8833860,6,0
10925,1,N,24470513,,4179
10927,1,N,4052511,7,12013
10929,1,N,10139473,6,4072
10930,2,,32653302,5,4023
10935,1,N,8322493,,
10936,1,N,24238367,,4991
10940,1,N,7644730,,6184
10941,1,N,,,8812
10942,1,N,14373974,,3145
10943,1,N,16280416,6,4647
10945,1,N,5348519,6,0
10946,1,N,42840014,,3855
10947,1,N,4931126,2,8017
10948,1,N,12376936,6,4161
10949,1,N,23623090,6,5173
10950,1,N,2143850,6,4071
10952,1,Y,5246956,6,2778
10953,1,N,4558615,,3487
10954,1,N,2157600,,2688
10955,1,N,11642629,,3777
10956,1,N,2436050,6,4362
10959,1,N,13302030,6,4510
10961,1,N,5230140,0,8671
10962,1,N,13850577,6,7671
10967,1,N,10435085,6,7387
10968,1,Y,3108000,,0
10969,1,N,8313040,3,4803
