,SIU_CUST_YN,SEX,AGE,FP_CAREER,OCCP_GRP,TOTALPREM,MAX_PAYM_YEAR,MAX_PAYM_MONTH,MAIN_INSR_AMT_SUM,EXPR_SUM,WORK_YEARS_MIN,EXPR_COUNT
2819,1,1,6,0,8,0,2007,9,20000000.0,0,18,1
2820,0,2,5,0,2,12,2009,2,229008970.0,6,2,10
2821,0,2,6,0,25,7,2009,4,586221560.0,9,12,13
2822,0,2,5,0,3,3,2003,5,35000000.0,1,6,3
2823,0,1,5,0,2,3,2000,10,293290314.0,4,1,8
2824,0,2,4,0,3,19,2015,12,212760000.0,1,2,3
2825,0,1,5,0,1,3,2016,6,100000000.0,2,1,4
2826,0,2,4,0,3,2,2004,9,80095540.0,2,0,4
2828,1,2,4,0,3,0,2005,11,65000000.0,1,3,2
2829,0,2,5,0,3,4,2013,12,205000000.0,3,4,7
2830,0,2,4,0,3,0,2010,12,105000000.0,2,1,4
2831,0,1,5,0,8,0,2003,5,20000000.0,0,6,1
2832,0,1,7,0,6,0,2003,5,15000000.0,0,3,1
2833,0,1,4,0,9,2,2002,7,345000000.0,4,2,7
2835,0,2,4,0,3,5,2008,7,605131580.0,10,2,13
2836,0,2,5,0,9,1,2004,7,142000000.0,1,0,4
2837,1,2,5,0,3,1,2016,5,60000000.0,2,3,5
2838,0,2,6,0,3,7,2006,5,306800000.0,7,3,7
2839,0,2,4,0,3,0,2005,3,30000000.0,0,15,2
2840,0,2,4,0,3,0,2000,6,120000000.0,1,1,4
2841,0,2,3,0,24,0,2000,5,36800000.0,1,0,4
2842,0,1,4,0,20,2,2003,9,70000000.0,0,5,2
2843,0,1,6,0,9,1,2002,6,57174660.0,2,4,3
2844,1,1,5,0,2,11,2000,12,716267000.0,9,0,24
2845,0,2,4,0,3,5,2003,5,175000000.0,1,3,5
2846,0,2,5,1,9,12,2005,8,461539500.0,8,1,14
2847,0,1,6,0,25,1,2008,2,49354537.0,1,3,3
2848,0,1,5,0,10,2,2003,6,60000000.0,1,1,1
2849,1,2,5,0,3,5,2004,9,243347100.0,3,2,10
2850,0,2,5,1,3,2,2009,3,40000000.0,1,0,2
2851,0,2,6,0,3,2,2009,5,91000000.0,2,1,4
2852,0,1,6,0,8,0,2003,5,7000000.0,0,4,1
2853,0,2,4,0,3,3,2003,5,273495560.0,3,1,4
2854,0,2,5,1,9,2,2011,9,150000000.0,3,0,5
2855,0,1,5,0,2,0,2003,6,125000000.0,3,0,4
2856,0,2,5,0,3,0,2003,5,69101423.0,0,2,4
2857,0,2,6,0,3,0,2003,7,40000000.0,1,6,2
2858,0,2,6,0,9,3,2005,1,495008020.0,7,2,10
2859,0,2,5,1,2,16,2001,4,622461736.0,15,12,34
2860,0,2,4,0,3,6,2000,12,623628290.0,10,0,22
2861,0,2,5,0,9,6,2003,5,92000000.0,2,1,5
2862,0,2,5,0,3,0,2002,10,60000000.0,1,3,2
2863,0,1,5,0,8,0,2005,1,70000000.0,2,4,2
2864,0,2,5,0,4,1,2003,5,50000000.0,1,12,1
2865,0,2,4,0,11,3,2003,5,100000000.0,2,16,2
2866,0,1,4,0,5,3,2006,7,46701350.0,2,4,4
2867,0,2,5,0,17,12,2008,9,281200000.0,4,1,5
2868,0,1,6,0,1,2,2002,10,58007000.0,1,10,2
2869,0,1,5,0,8,2,2003,6,68000000.0,1,1,2
2870,0,2,5,0,1,2,2007,9,228258506.0,5,2,5
2871,0,2,4,0,8,2,2008,5,166800000.0,2,6,7
2872,1,2,5,1,2,0,2004,1,125000000.0,2,1,4
2873,0,1,6,0,7,6,2016,6,88000000.0,4,7,4
2874,0,1,6,0,2,0,2013,7,175000000.0,3,5,4
2875,0,1,5,0,8,0,2009,12,337549530.0,10,18,16
2876,0,2,3,0,3,14,2005,1,1373904311.0,28,0,66
2877,0,1,4,0,7,10,2006,6,308000000.0,6,13,7
2878,0,1,4,0,8,10,2012,5,504425000.0,8,1,15
2879,0,2,4,0,3,4,2013,6,341528140.0,6,3,11
2880,1,2,4,0,3,3,2016,6,121000000.0,2,3,3
2881,0,2,7,0,3,7,2007,9,459593820.0,8,9,11
2882,0,2,5,0,3,7,2015,6,295795760.0,7,1,14
2883,0,2,5,0,3,3,2015,2,160000000.0,5,27,5
2884,0,2,5,0,3,3,2004,8,378816552.0,6,3,12
2886,0,1,4,0,9,0,2003,5,296230200.0,3,3,3
2887,0,2,5,0,2,9,2007,1,182300000.0,6,13,8
2888,0,1,5,0,17,13,2004,3,212274240.0,3,1,6
2889,0,2,5,0,3,0,2016,6,90000000.0,2,1,4
2890,0,1,5,0,1,1,2008,6,253474000.0,0,0,12
2891,0,2,4,0,3,5,2005,6,221591240.0,6,1,11
2892,0,2,5,0,8,2,2009,7,64800000.0,4,16,4
2893,0,1,5,0,2,0,2003,5,80000000.0,1,1,3
2894,0,2,5,0,9,6,2005,10,215300000.0,4,2,5
2895,0,2,6,1,3,3,2009,1,100920000.0,1,4,6
2896,0,1,4,0,1,2,2004,7,55000000.0,1,8,3
2897,0,1,5,0,8,2,2014,4,201101120.0,5,2,5
2898,0,1,5,0,8,1,2016,5,89979960.0,3,3,6
2899,0,2,5,0,9,4,2009,9,125000000.0,4,16,6
2900,0,1,3,0,2,0,2015,12,181000000.0,4,0,5
2901,0,2,6,0,2,6,2013,10,257200000.0,4,2,8
2902,0,2,3,0,1,1,2010,7,397076390.0,7,21,8
2903,0,2,3,0,3,1,2015,9,235000000.0,4,2,7
2904,0,1,5,0,8,5,2016,6,520400000.0,9,12,10
2905,0,1,5,0,9,0,2003,5,57000000.0,1,2,3
2906,0,1,7,0,7,2,2015,4,50000000.0,1,5,2
2907,0,1,5,0,8,6,2009,2,149609677.0,6,1,8
2908,0,2,5,1,9,4,2012,5,739000000.0,14,1,21
2909,0,2,4,0,3,2,2016,1,343488924.0,6,1,9
2911,1,2,4,0,19,3,2002,12,192701591.0,0,0,9
2912,1,2,5,0,3,3,2007,1,103796566.0,2,2,6
2913,0,2,5,0,3,2,2009,12,268343850.0,7,4,11
2915,0,1,5,0,8,2,2004,12,190000000.0,5,6,5
2916,0,2,5,0,2,1,2016,3,278905185.0,12,17,12
2917,0,1,4,0,8,4,2014,3,58145830.0,3,1,4
2918,0,1,6,0,25,1,2006,2,20000000.0,1,17,2
2919,1,1,5,0,9,0,2016,6,27000000.0,2,0,3
2920,1,2,6,0,9,1,2016,5,10000000.0,0,1,2
2921,0,2,4,0,9,12,2002,7,612636386.0,8,0,21
2922,0,1,5,0,8,0,2007,3,52000000.0,1,3,2
2923,0,2,5,0,24,0,2011,4,63426420.0,2,13,2
2924,0,2,4,1,2,2,2013,1,341037040.0,6,0,8
2925,0,2,5,1,3,3,2012,6,148000000.0,5,16,6
2926,0,2,4,0,8,3,2011,5,196000000.0,3,8,7
2927,0,1,5,0,1,1,2011,7,102500000.0,3,1,4
2928,1,1,4,0,1,3,2009,10,58000000.0,2,11,2
2929,0,1,4,0,2,4,2009,4,201354537.0,3,3,7
2930,0,2,4,0,3,9,2010,6,300000000.0,7,0,11
2931,1,2,6,1,25,3,2002,12,249000000.0,4,1,7
2933,1,1,4,0,8,1,2016,6,105000000.0,4,2,5
2934,0,2,5,1,2,10,2009,11,222500000.0,5,2,6
2935,0,2,4,0,3,3,2007,5,154326520.0,4,0,5
2936,0,1,4,0,15,5,2009,6,526000000.0,9,3,11
2937,0,2,3,0,3,1,2010,11,111000000.0,3,2,4
2938,0,2,4,0,3,2,2016,1,94000000.0,4,4,5
2939,0,2,4,0,3,2,2016,3,201871340.0,5,10,6
2940,0,2,5,0,3,4,2016,5,140886140.0,4,6,7
2941,0,2,5,0,2,1,2007,10,207243125.0,3,13,3
2942,0,2,4,0,3,1,2009,5,57034900.0,2,2,3
2943,0,2,5,0,3,1,2014,9,17000000.0,1,4,2
2944,1,1,4,1,1,1,2009,1,681862750.0,6,1,8
2945,0,1,6,0,8,15,2007,1,261189390.0,10,8,12
2946,1,2,5,0,3,9,2003,5,538772650.0,10,1,14
2947,0,2,3,0,3,0,2016,6,45000000.0,1,8,2
2948,0,2,5,0,3,2,2015,6,146000000.0,5,1,6
2949,0,1,3,0,2,8,2015,12,1705620796.0,14,1,16
2950,0,2,5,0,3,1,2000,2,252947679.0,4,1,8
2951,0,2,4,1,8,3,2010,1,754653778.0,13,0,19
2952,0,2,6,0,9,2,2005,7,80000000.0,2,4,4
2953,0,1,6,0,1,1,2016,6,62500000.0,1,19,2
2955,0,2,4,0,3,1,2003,4,45000000.0,0,0,4
2956,0,2,6,0,3,3,2005,10,55000000.0,1,4,2
2957,0,2,4,0,3,2,2008,5,150000000.0,1,2,6
2958,0,1,5,0,6,1,2011,2,90000000.0,2,0,4
2959,0,2,5,0,2,10,2013,7,223000000.0,4,13,5
2960,0,2,5,0,3,4,2008,11,220000000.0,4,1,5
2961,0,2,6,1,3,6,2003,5,161997124.0,3,0,11
2962,0,1,7,0,7,0,2014,7,45000000.0,1,3,3
2963,0,2,4,0,3,1,2013,7,90000000.0,2,2,4
2964,0,2,5,1,4,4,2001,12,188747150.0,3,0,14
2965,0,1,5,0,7,0,2003,5,5000000.0,0,10,1
2966,0,1,5,0,9,1,2003,5,30000000.0,0,4,2
2967,0,1,4,0,1,1,2003,5,25000000.0,0,9,1
2968,0,2,4,0,3,2,2004,7,50000000.0,0,13,3
2970,0,1,6,0,9,1,2003,5,11000000.0,0,9,1
2971,0,2,6,0,9,3,2003,5,80000000.0,0,1,4
2972,1,2,4,0,3,0,2002,2,132000000.0,0,0,3
2973,1,2,5,1,9,3,2002,8,56170000.0,0,1,5
2974,0,1,5,0,1,2,2002,12,151700000.0,4,3,5
2975,0,2,6,0,3,4,2003,10,123216262.0,2,4,3
2976,0,1,5,0,8,2,2005,12,155000000.0,2,19,3
2977,0,2,5,0,3,1,2004,11,80000000.0,0,1,4
2978,0,1,6,0,7,3,2002,6,196000000.0,5,1,6
2979,0,2,6,1,3,0,2002,3,87000000.0,2,2,4
2980,0,1,5,0,2,4,2016,6,330500000.0,6,0,10
2981,0,1,6,0,4,0,2002,12,100000000.0,2,4,2
2982,0,1,5,0,1,0,2013,10,103000000.0,4,6,4
2983,0,1,5,0,15,5,2003,5,53000000.0,1,8,1
2984,0,2,4,0,3,2,2005,11,253000000.0,5,5,5
2985,0,1,5,0,1,2,2003,6,132406900.0,3,1,4
2986,0,1,4,0,10,2,2010,5,95515901.0,3,0,5
2987,0,2,5,0,3,3,2012,2,60000000.0,2,2,2
2988,0,1,4,0,8,0,2004,11,168099570.0,4,1,4
2989,0,2,6,1,2,23,2009,1,725028400.0,8,10,18
2990,1,1,4,0,1,23,2002,12,3029691342.0,40,0,87
2991,0,1,4,0,5,1,2003,7,50000000.0,1,19,1
2992,0,2,6,0,3,2,2004,8,21000000.0,0,4,2
2993,0,2,5,0,9,13,2016,5,414420000.0,7,4,7
2994,0,2,4,1,3,4,2009,11,378495150.0,10,1,12
2995,0,2,5,0,3,17,2014,2,512189220.0,13,3,27
2996,0,1,5,0,1,2,2014,12,74000000.0,2,5,2
2997,1,2,3,0,2,0,2000,12,177000000.0,1,1,5
2998,0,2,6,0,2,5,2014,10,191200000.0,2,7,5
2999,0,2,6,0,25,2,2003,4,70000000.0,0,1,4
3000,0,1,3,0,9,0,2014,8,172695925.0,4,16,4
3001,0,2,5,1,9,23,2002,12,554852002.0,13,3,24
3002,0,1,5,0,8,2,2004,2,455882090.0,15,2,18
3003,1,2,5,0,2,1,2002,9,672657556.0,5,3,14
3004,0,1,5,0,6,0,2002,8,131000000.0,2,1,6
3005,0,2,5,0,3,15,2007,12,446427339.0,9,22,17
3006,0,2,3,0,4,0,2014,12,45000000.0,1,20,2
3007,0,1,4,0,1,1,2015,8,72000000.0,2,20,3
3008,0,1,5,0,8,1,2001,7,330000000.0,3,18,4
3009,0,2,5,1,15,9,2006,7,726134728.0,13,3,31
3010,0,2,4,0,9,8,2006,3,398454834.0,6,0,17
3011,0,2,4,0,2,1,2016,6,60000000.0,1,9,2
3012,0,2,4,1,2,9,2007,12,1184399235.0,22,1,45
3013,0,2,4,0,19,13,2005,10,326722642.0,4,11,11
3014,0,2,4,0,4,4,2006,2,192698510.0,2,1,10
3015,0,2,5,1,9,20,2016,2,1351666775.0,40,1,50
3016,0,2,4,0,3,0,2016,5,200000000.0,5,17,5
3017,0,2,6,0,3,2,2011,3,177073940.0,5,12,7
3018,0,2,5,0,9,3,2004,6,352000000.0,9,0,11
3019,0,2,5,0,3,2,2014,4,505159650.0,8,2,9
3020,0,2,3,0,3,0,2006,6,140000000.0,2,12,4
3022,0,2,5,0,3,1,2004,10,30000000.0,1,23,1
3023,0,1,4,0,8,0,2002,2,352200000.0,5,1,9
3024,0,2,6,0,25,0,2014,8,50000000.0,0,36,1
3026,0,2,4,0,4,3,2015,2,210000000.0,2,8,5
3027,0,1,5,0,1,1,2003,6,37109448.0,0,3,3
3028,0,2,5,0,3,1,1999,2,77500000.0,0,1,6
3029,0,2,5,0,24,9,2012,10,195330217.0,4,5,10
3030,0,1,4,0,9,2,2006,11,82551430.0,2,22,3
3031,0,1,4,0,2,0,2005,7,125000000.0,2,1,3
3032,0,2,5,0,3,4,2016,2,799862350.0,14,1,37
3033,0,1,4,0,19,1,2006,8,516426250.0,7,1,13
3034,1,1,7,0,2,2,1998,1,96000000.0,0,1,3
3035,0,2,5,0,9,1,2003,3,386500000.0,7,1,14
3036,0,2,3,0,2,0,2011,3,75000000.0,1,22,2
3037,0,2,7,0,25,1,2009,1,65000000.0,0,1,4
3038,0,2,6,0,8,3,2015,9,75000000.0,1,21,4
3040,0,2,4,0,3,2,2007,4,135000000.0,2,23,5
3041,0,2,4,0,3,0,2013,1,100000000.0,2,17,2
3042,0,2,6,0,18,8,2007,2,483490810.0,6,0,12
3043,0,2,4,0,2,7,2015,10,282600000.0,4,14,5
3044,0,2,4,0,19,15,2006,3,271000000.0,2,0,6
3045,0,2,5,0,9,9,2014,9,316030790.0,8,4,10
3047,0,2,4,0,3,0,2003,5,170350550.0,3,2,5
3048,0,1,4,0,1,0,2001,2,286800000.0,7,4,9
3049,0,2,5,0,3,1,2006,11,25000000.0,1,1,1
3050,0,1,6,0,25,2,2006,12,45000000.0,2,3,3
3051,0,2,4,0,3,1,2008,2,181000000.0,5,1,6
3052,0,2,5,0,2,3,2011,12,314000000.0,5,1,5
3053,0,2,5,0,3,1,2003,5,194139147.0,4,1,13
3054,0,2,5,0,9,0,2015,6,20000000.0,1,10,2
3055,0,1,5,0,5,1,2016,6,50000000.0,1,10,2
3056,0,2,6,0,3,2,2016,6,37804108.0,1,8,2
3057,0,1,4,0,9,2,2007,11,195851990.0,5,2,6
3058,0,2,3,0,3,1,2009,10,65000000.0,1,1,2
3059,0,2,4,0,10,6,2015,9,581906414.0,13,1,18
3060,0,2,4,0,19,1,2004,10,26000000.0,0,5,2
3061,0,1,6,0,1,2,2001,8,95980120.0,4,0,7
3062,0,1,6,0,15,1,2008,4,130000000.0,5,1,5
3063,0,1,5,0,8,0,2008,2,90000000.0,2,13,2
3064,0,2,5,0,3,1,2008,6,52000000.0,1,3,1
3065,1,2,6,1,3,0,2009,3,66000000.0,2,3,3
3066,0,1,4,0,1,0,2003,5,80000000.0,1,3,2
3067,0,2,6,0,3,4,2008,10,304482480.0,6,0,11
3068,0,1,3,0,1,0,2004,8,287710074.0,7,2,8
3069,0,2,4,0,3,14,2014,4,832776990.0,13,5,19
3070,0,2,5,0,3,4,2012,3,219000000.0,6,6,8
3071,1,1,3,0,1,0,2009,4,192600000.0,3,1,6
3072,0,2,5,0,2,23,2015,5,1480712957.0,20,7,20
3073,0,2,5,0,9,6,2002,11,218424734.0,5,1,10
3074,0,1,5,0,1,1,2009,9,80000000.0,2,1,2
3075,0,1,5,0,4,3,2016,6,70800000.0,3,8,3
3076,0,1,4,0,1,4,2008,8,250000000.0,2,5,7
3077,0,2,5,0,3,2,2003,6,371216652.0,7,3,14
3078,0,1,3,0,4,3,2015,6,401400000.0,9,6,11
3079,0,1,6,0,6,0,2010,11,76400000.0,3,0,3
3080,0,1,5,0,9,1,2015,12,25000000.0,1,32,1
3081,0,1,6,0,9,0,2011,1,62000000.0,1,0,4
3082,0,2,5,0,2,4,2016,5,180000000.0,4,13,6
3083,0,2,4,0,3,0,2008,11,78400000.0,4,1,4
3084,0,2,3,0,24,4,2015,2,284582110.0,3,0,13
3085,0,2,5,0,3,12,2006,2,525542120.0,11,4,15
3086,0,2,5,0,7,3,2016,6,138000000.0,4,1,5
3087,0,2,5,0,24,3,2016,6,108000000.0,3,2,3
3088,0,1,4,0,13,2,2016,6,100000000.0,1,10,1
3089,0,2,5,0,9,6,2016,3,291500000.0,7,1,8
3090,0,2,5,1,8,10,2004,6,406379322.0,6,1,18
3091,0,2,4,0,3,0,2014,6,84000000.0,3,1,5
3092,0,1,5,0,12,10,2004,3,340000000.0,3,5,3
3093,0,2,4,0,3,4,2015,7,760026846.0,12,2,15
3094,0,2,3,0,4,4,2015,6,370000000.0,7,0,9
3095,0,2,4,1,9,2,2013,10,80645639.0,2,3,5
3096,0,2,5,0,12,16,2016,5,691700000.0,13,4,19
3097,0,2,5,0,3,4,2013,3,150000000.0,2,1,2
3098,0,2,4,0,19,0,2003,5,45000000.0,1,2,3
3099,0,2,5,1,9,9,2016,5,840461652.0,15,3,16
3100,0,1,5,0,13,2,2003,5,65000000.0,1,5,3
3101,0,2,5,0,1,1,2002,6,145000000.0,3,1,4
3102,0,2,4,1,12,2,2002,4,240684547.0,2,0,9
3103,0,2,6,0,9,4,2001,1,28000000.0,0,30,2
3104,0,2,6,0,3,1,2003,5,170000000.0,1,6,7
3105,0,2,5,0,3,0,2016,6,75000000.0,3,3,5
3106,0,2,5,1,3,1,2012,3,220200000.0,4,1,7
3107,0,1,5,0,2,0,2016,5,211857771.0,5,2,7
3108,1,2,6,0,3,1,2014,6,40000000.0,0,3,3
3109,0,2,6,1,9,1,1998,6,206100000.0,1,0,15
3110,0,2,5,1,3,1,2003,6,50000000.0,1,0,3
3111,0,2,5,1,3,7,2007,12,607000000.0,10,0,20
3113,0,1,4,0,1,1,2012,4,80000000.0,1,3,3
3114,0,2,6,0,3,5,2001,7,13600000.0,0,8,2
3115,0,1,5,0,1,5,2000,9,686844178.0,12,2,24
3116,0,1,5,0,2,2,2003,5,122626100.0,3,3,5
3117,0,1,7,0,9,1,2003,5,10000000.0,0,2,1
3118,0,2,5,0,9,0,2003,5,163628190.0,4,2,5
3119,0,1,5,0,9,2,2002,11,157200000.0,1,0,9
3120,0,2,6,1,3,13,2015,5,595485464.0,11,3,25
3121,0,2,5,0,8,0,2016,6,30000000.0,1,3,3
3123,0,1,5,0,13,4,2013,7,80061160.0,4,4,4
3124,0,2,4,0,8,6,2008,10,290000000.0,3,2,6
3125,0,2,4,0,3,3,2007,2,170000000.0,3,14,5
3126,0,1,5,0,1,3,2003,4,159347108.0,2,8,4
3127,0,2,5,1,3,2,2006,8,100874190.0,3,3,5
3129,0,1,5,0,1,1,2004,5,377500000.0,8,0,15
3130,0,1,5,0,1,0,1999,9,129527540.0,4,0,6
3131,0,1,5,0,10,0,2003,5,20000000.0,0,20,1
3132,0,2,4,0,1,2,2016,6,120000000.0,2,15,4
3133,0,2,5,1,8,8,2009,6,395350378.0,9,0,19
3134,0,1,4,0,6,1,2016,4,116300550.0,5,4,7
3135,0,2,5,0,2,6,2015,6,366400000.0,7,0,13
3136,0,2,6,0,2,1,2004,4,69714360.0,2,5,3
3137,0,1,5,0,6,2,2000,8,100391013.0,3,1,6
3138,0,2,5,0,3,6,2010,7,260745510.0,7,4,13
3140,0,2,5,0,2,5,2003,3,170000000.0,2,4,6
3142,0,2,4,0,3,2,2003,9,115400000.0,1,1,7
3143,0,2,4,0,9,3,2016,6,105000000.0,3,4,4
3144,0,2,4,0,3,1,2003,5,15000000.0,0,10,2
3146,0,1,4,0,8,2,2003,5,100000000.0,1,3,1
3147,0,1,7,0,8,1,2006,3,36000000.0,1,4,3
3148,0,2,4,0,3,3,2006,5,118155430.0,4,0,6
3149,0,2,5,0,8,3,2015,4,218631280.0,7,0,11
3151,0,2,3,0,2,0,2016,3,126865623.0,3,0,5
3152,0,2,4,0,3,4,2002,7,150000000.0,3,1,3
3153,1,1,5,0,2,8,2001,3,327797575.0,6,4,11
3155,0,1,6,0,8,1,2003,5,6300000.0,0,6,1
3156,0,1,5,0,8,2,2003,5,56250000.0,0,3,2
3157,0,2,6,0,3,1,2002,11,55000000.0,2,1,2
3158,0,2,5,0,1,5,2013,3,99616881.0,2,3,5
3159,0,1,4,0,8,2,2015,2,134384365.0,3,5,3
3160,0,1,3,0,5,0,2016,6,100300000.0,2,1,5
3161,0,2,4,0,10,1,2004,4,50000000.0,1,9,1
3162,0,2,5,0,4,1,2016,6,70000000.0,1,11,1
3163,0,1,6,0,13,2,2010,5,107646527.0,3,1,4
3164,0,2,5,1,9,7,2007,1,550103080.0,11,1,18
3165,0,2,5,0,3,14,2011,12,587848240.0,9,1,14
3166,0,2,5,1,3,1,2002,6,40000000.0,0,2,2
3168,0,2,4,0,9,26,2011,9,1875290140.0,24,25,29
3169,0,2,5,0,24,1,2002,7,234500000.0,3,1,8
3170,0,2,5,0,18,2,2015,7,180254835.0,4,22,4
3171,0,2,3,0,1,5,2016,2,643800000.0,12,22,16
3172,0,1,4,0,1,0,2003,5,433074926.0,9,1,10
3173,0,2,5,1,3,3,1999,1,362406936.0,3,1,21
3174,0,2,5,1,9,19,2012,8,1690821811.0,25,1,47
3175,0,2,5,1,3,8,1999,11,560268763.0,9,0,23
3176,0,1,4,0,8,1,2008,7,397781950.0,5,1,9
3177,0,2,5,0,2,2,2007,4,185000000.0,2,3,6
3178,0,2,4,1,9,6,2015,8,891931324.0,14,2,19
3179,0,1,5,0,13,3,2005,9,216000000.0,4,10,9
3180,0,2,5,0,9,1,2008,4,30000000.0,1,2,2
3182,0,2,4,0,1,2,2009,11,168000000.0,1,1,6
3183,0,2,5,0,9,13,2006,5,685000000.0,9,1,14
3184,0,2,4,0,9,26,2014,12,818828620.0,15,16,19
3185,0,2,5,0,2,10,2015,5,272800000.0,7,1,13
3186,0,2,4,0,3,1,2004,11,64256590.0,2,2,3
3187,1,2,5,0,3,0,2016,6,30000000.0,0,19,1
3188,1,2,4,0,3,6,2011,8,401033550.0,9,19,12
3189,1,2,5,1,9,46,2010,3,1216325477.0,25,0,54
3190,1,2,6,0,9,0,2009,5,25000000.0,1,5,2
3191,1,2,6,0,3,1,2006,3,87000000.0,2,19,4
3192,0,2,4,1,9,3,2003,2,355872652.0,5,1,17
3193,0,2,5,1,9,44,2015,6,2556466418.0,46,21,73
3194,0,1,5,1,15,0,2008,9,202000000.0,2,0,5
3196,0,1,4,0,1,2,2002,7,284000000.0,4,24,5
3197,0,1,3,1,9,0,2011,12,115000000.0,2,3,4
3198,0,2,5,0,2,3,2012,4,118000000.0,3,2,3
3199,0,2,4,0,3,11,2002,5,290478500.0,3,3,11
3200,0,2,6,0,3,3,2016,4,151981540.0,7,3,9
3201,0,2,5,0,4,1,2016,6,30000000.0,1,5,1
3202,0,1,4,0,9,1,2004,5,140000000.0,2,2,2
3203,0,2,3,0,19,1,2014,3,154000000.0,3,15,3
3204,0,1,4,0,1,1,2003,5,90000000.0,2,1,4
3205,0,2,5,0,3,1,2000,10,65970927.0,2,1,3
3206,0,2,5,0,3,4,2014,4,292500000.0,8,0,12
3207,0,2,3,0,1,0,2015,9,217000000.0,4,20,4
3208,0,2,3,0,3,0,2015,8,95000000.0,3,5,3
3210,0,1,3,0,21,1,2008,12,301737910.0,5,2,7
3211,0,2,4,0,3,4,2013,3,270000000.0,7,2,9
3212,0,1,4,0,2,3,2001,6,169564706.0,1,1,4
3213,0,1,6,0,9,5,2001,5,46200000.0,1,5,3
3214,0,2,4,0,19,0,2013,3,177000000.0,4,5,8
3215,0,2,5,0,3,0,2011,3,20000000.0,1,4,1
3216,0,1,6,0,2,7,2006,10,377202887.0,9,10,10
3217,0,2,4,0,23,5,2011,9,266200000.0,8,3,10
3218,0,2,3,0,3,0,2012,1,70462000.0,2,1,3
3219,0,1,3,0,8,0,2009,12,349000000.0,5,1,5
3221,0,1,5,0,8,0,2011,11,20000000.0,0,1,1
3222,0,2,4,0,3,4,2011,8,532825639.0,10,0,17
3223,1,2,4,1,9,18,2003,10,367500000.0,5,1,15
3224,1,1,4,0,1,0,2014,1,150000000.0,2,5,2
3226,0,2,4,0,3,0,2015,3,92173910.0,5,6,5
3227,0,2,5,0,9,0,2007,8,292601695.0,6,6,9
3228,0,2,4,0,3,0,2016,6,40000000.0,2,1,2
3229,0,1,4,0,2,1,2015,12,60000000.0,1,1,2
3230,0,2,5,0,3,3,2001,8,154337697.0,1,1,6
3231,0,1,5,0,2,13,2005,8,738200000.0,2,3,12
3232,0,2,4,0,3,1,2016,6,106000000.0,5,9,5
3233,0,2,5,0,1,3,2016,6,55689170.0,3,1,3
3234,0,2,6,0,3,7,2011,6,206123305.0,5,4,7
3235,0,2,6,0,3,1,2003,5,70000000.0,1,6,2
3236,0,2,6,1,1,1,2007,4,119200000.0,3,5,7
3237,0,2,7,1,9,36,2000,10,253627530.0,8,12,29
3238,0,1,5,0,9,4,2004,2,292817340.0,5,2,7
3239,0,1,4,0,2,3,1998,9,149200000.0,1,1,6
3240,0,1,7,0,7,4,2000,1,132000000.0,1,3,5
3241,0,2,4,0,3,6,2016,3,267500000.0,7,1,10
3242,0,2,5,1,3,34,2016,3,1431157386.0,17,1,21
3243,0,1,6,0,19,4,2001,11,337917506.0,2,4,16
3245,1,2,6,0,2,3,2003,4,111134426.0,1,5,7
3247,0,2,4,0,3,4,2005,3,106910000.0,2,7,5
3248,0,2,6,0,25,5,2005,3,50000000.0,0,0,5
3249,0,1,4,0,6,0,1998,6,150974310.0,6,2,6
3250,0,2,5,0,3,6,2016,4,237198700.0,5,2,13
3251,0,2,5,0,3,4,2008,8,65000000.0,3,2,3
3252,1,1,5,0,2,5,2005,9,129640180.0,4,5,7
3253,0,1,4,0,8,3,2004,6,79641120.0,2,0,4
3254,0,2,4,0,15,1,2016,6,70970927.0,1,3,4
3255,0,2,5,0,3,2,2011,6,158970927.0,3,2,6
3256,0,2,4,0,3,1,2016,6,50000000.0,1,0,2
3257,1,2,4,0,3,0,2016,5,85000000.0,1,1,4
3258,1,2,5,0,9,1,2007,6,140000000.0,3,2,4
3259,1,2,5,1,9,5,2008,10,820724041.0,12,0,22
3260,0,1,5,0,8,2,2013,6,266450000.0,5,3,7
3261,0,1,3,0,13,1,2016,6,60000000.0,1,3,2
3262,0,2,6,0,3,2,2003,6,38000000.0,0,5,2
3263,1,2,5,1,3,0,2003,4,70000000.0,1,1,3
3264,0,2,5,1,9,7,2015,2,411363214.0,11,1,18
3265,0,2,4,0,9,3,2014,3,280000000.0,5,1,6
3266,0,2,5,0,9,8,2010,1,379000000.0,5,2,9
3267,1,2,6,0,3,6,2002,6,137427318.0,1,5,4
3268,0,1,4,0,8,2,2006,2,205718730.0,4,5,5
3269,0,1,5,0,24,2,2003,10,94000000.0,2,3,3
3270,0,1,5,0,13,0,2001,10,160000000.0,3,0,5
3271,0,2,5,0,9,16,2012,5,692296773.0,20,1,25
3272,1,2,5,1,3,23,2007,2,556627855.0,14,1,23
3273,0,2,3,1,3,10,2011,12,596967961.0,8,0,19
3274,1,2,5,0,3,2,1999,12,64500000.0,1,1,5
3275,0,2,3,0,1,0,2016,6,111000000.0,1,1,5
3276,0,1,5,0,7,2,2003,5,50000000.0,1,16,1
3277,0,2,4,0,1,3,2004,3,327570890.0,6,4,10
3278,0,2,5,0,8,6,2002,5,280000000.0,3,1,3
3279,0,2,6,0,4,2,2012,8,65000000.0,0,9,3
