,INCB_DVSN,SIU_CUST_YN,SEX,AGE,FP_CAREER,OCCP_GRP,TOTALPREM,WEDD_YN,MAX_PRM,RGST_YEAR,RGST_MONTH,MAX_PAYM_YEAR,MAX_PAYM_MONTH,MNTH_INCM_AMT_AVG,MAIN_INSR_AMT_SUM,SUM_ORIG_PREM_SUM,EXPR_SUM,CNTT_TERM_AVG,WORK_YEARS_MAX,WORK_YEARS_MIN,EXPR_COUNT
1043,1,0,2,6,1,9,13,1,12,2002,7,2003,12,1561875.0,733804067.0,3082969.0,12,0.0,19,1,32
1044,1,0,2,6,1,8,2,1,3,2003,6,2004,3,700000.0,89618443.0,14620495.0,3,0.0,27,1,4
1045,1,1,2,6,0,3,0,1,0,2002,6,2016,6,2000000.0,30000000.0,42680.0,0,1.0,19,19,1
1046,1,0,2,5,0,8,7,1,5,2003,6,2005,11,1140000.0,349200000.0,2134064.0,9,0.4,27,27,10
1047,1,0,2,5,0,11,7,1,20,2003,6,2012,10,1016666.6666666666,139697669.0,31557220.0,3,2.0,11,1,6
1048,1,0,1,6,0,10,3,1,1,2003,6,2003,12,300000.0,30000000.0,191900.0,0,1.0,11,11,1
1049,2,0,1,4,0,8,3,1,3,1,1,2011,12,1209090.9090909092,130900000.0,1077264.0,4,0.4545454545454545,14,5,11
1050,1,1,2,6,0,3,2,1,1,2003,6,2006,5,666666.6666666666,40005210.0,4051891.0,2,0.0,12,3,3
1051,1,0,2,4,0,10,5,1,3,2003,6,2012,11,2000000.0,214000000.0,488318.0,4,0.0,7,1,6
1052,1,0,1,5,0,8,12,1,12,2003,6,2007,12,3057142.8571428573,290900000.0,2355134.0,4,0.7142857142857143,7,1,7
1053,1,0,2,4,0,2,1,1,1,2002,2,2008,7,2000000.0,265000000.0,733180.0,4,0.6666666666666666,20,1,9
1054,1,0,2,7,0,3,8,1,2,2003,6,2006,7,3000000.0,106000000.0,40104520.0,1,0.0,25,1,5
1055,1,0,2,3,0,3,1,1,1,2006,4,2009,2,3000000.0,50000000.0,126600.0,1,0.0,13,13,1
1056,1,0,1,3,0,2,2,1,1,2003,6,2002,12,2000000.0,156000000.0,467230.0,2,1.0,13,1,3
1057,2,0,2,4,1,18,2,1,3,1997,1,2001,1,1416666.6666666667,96169935.0,559449.0,0,0.1111111111111111,25,1,9
1058,1,0,2,4,0,4,3,1,2,2003,6,2004,4,1350000.0,269446380.0,9548111.0,7,0.1,7,2,10
1059,1,0,2,4,0,3,3,1,3,2003,6,2014,7,4462500.0,380000000.0,1211890.0,8,1.0,23,1,8
1060,1,0,2,5,1,3,4,1,4,1986,4,2016,2,3428571.4285714286,127791650.0,2159771.0,4,0.8571428571428571,26,1,7
1061,1,0,1,6,0,1,0,1,0,2003,6,2003,5,0.0,20000000.0,54400.0,0,0.0,26,26,1
1062,1,0,2,4,0,17,2,1,3,2003,6,2003,3,1930000.0,359971750.0,3827708.0,11,0.6666666666666666,34,3,15
1063,1,0,2,5,1,1,3,1,4,1990,5,2003,5,5750000.0,230000000.0,524800.0,2,0.5,14,2,4
1064,2,0,2,5,0,9,5,1,4,2001,12,2006,1,1375000.0,268139267.0,8904419.0,5,0.125,26,3,8
1065,1,0,1,4,0,2,4,1,7,1999,5,2007,8,4571428.571428572,283000000.0,1268926.0,7,0.2857142857142857,16,0,7
1066,1,1,1,4,0,2,0,1,0,2003,6,2006,1,2200000.0,155000000.0,825730.0,4,0.0,7,4,5
1067,1,0,1,4,0,6,4,1,3,2003,6,2005,3,2250000.0,200000000.0,311900.0,2,0.25,7,7,4
1068,2,0,2,6,1,2,26,1,22,2000,3,2008,3,2705882.3529411764,600038818.0,13678004.0,9,0.7058823529411765,16,3,17
1069,1,0,1,6,0,25,77,1,22,1999,10,2003,3,1857692.307692308,742190210.0,149630546.0,8,0.1153846153846153,10,0,26
1070,1,0,2,6,0,16,0,1,2,1997,10,2007,6,1666666.6666666667,125000000.0,286000.0,3,3.0,10,1,3
1071,1,0,2,4,1,9,41,1,36,1998,4,2010,9,2729166.6666666665,1292994949.0,30016751.0,28,0.0833333333333333,19,1,48
1072,2,0,1,5,0,8,3,1,3,2003,6,2016,6,3000000.0,131000000.0,435262.0,5,0.4285714285714285,20,20,7
1073,1,1,2,5,1,1,2,1,5,1996,7,2005,9,2375000.0,271226650.0,1429360.0,5,0.3333333333333333,14,6,12
1074,1,0,1,7,0,25,2,1,1,2003,6,2015,5,2000000.0,100000000.0,304148.0,0,5.5,1,1,2
1075,2,0,2,5,0,9,4,1,3,2003,6,2004,2,1600000.0,236792430.0,3610257.0,5,0.1111111111111111,22,22,9
1076,2,0,1,4,0,8,6,1,6,2002,10,2014,4,1907692.307692308,791500000.0,12683485.0,13,0.1153846153846153,22,0,26
1077,2,1,1,5,0,9,3,1,2,2005,12,2014,1,3125000.0,155000000.0,548090.0,3,0.25,22,1,4
1078,2,0,1,4,0,8,2,1,4,2005,5,2009,6,3000000.0,75200000.0,466700.0,1,0.0,22,22,2
1079,1,0,1,5,0,8,3,1,2,2003,6,2005,6,1500000.0,60000000.0,345900.0,1,0.0,7,0,2
1080,1,0,1,4,0,9,0,1,2,2003,6,2012,5,1833333.3333333333,333200000.0,1052290.0,4,1.6666666666666667,26,8,9
1081,1,0,1,3,0,1,2,1,2,2005,8,2016,5,3500000.0,90000000.0,215313.0,2,2.333333333333333,5,1,3
1082,1,0,2,4,1,9,4,1,12,1999,7,2011,3,2850000.0,470800000.0,3212865.0,4,1.2,31,0,10
1083,2,0,1,6,1,13,2,1,6,2000,4,2002,11,2330769.230769231,439000000.0,2928908.0,6,0.6153846153846154,26,22,13
1084,1,0,2,5,1,3,5,1,7,2003,3,2004,9,3277083.333333333,533471000.0,2640574.0,14,0.4166666666666667,16,1,24
1085,1,1,1,4,0,24,0,1,1,2003,6,2006,4,2000000.0,50000000.0,144046.0,1,0.0,9,9,2
1087,1,1,2,5,0,3,0,1,0,2003,6,2007,8,500000.0,6000000.0,14228.0,0,0.5,9,9,2
1088,1,0,1,4,0,1,1,1,3,2003,2,2006,8,2000000.0,105000000.0,472830.0,2,0.0,2,2,2
1090,2,0,2,3,0,19,0,1,1,2000,3,2009,4,1575000.0,155000000.0,356600.0,2,0.25,18,14,4
1091,2,0,2,3,0,3,2,1,4,2004,1,2012,1,2714285.714285714,626982660.0,1864840.0,11,0.3571428571428571,18,10,14
1092,2,0,1,6,0,8,0,1,0,2006,9,2016,6,3000000.0,30000000.0,60240.0,0,6.0,18,18,1
1093,2,0,1,4,0,8,9,1,12,2001,5,2015,1,3250000.0,349954902.0,1726807.0,7,0.7,18,4,10
1094,1,0,1,6,0,13,3,1,2,2003,6,2003,5,2250000.0,100000000.0,312200.0,2,0.0,24,6,2
1095,1,0,1,5,0,1,2,1,2,2002,1,2001,3,1500000.0,180000000.0,612319.0,1,1.1666666666666667,15,2,6
1096,2,1,2,6,0,3,1,1,3,2003,6,2009,3,1750000.0,110000000.0,389150.0,3,0.25,12,8,4
1097,1,0,2,4,0,3,10,1,8,2001,4,2016,6,2900000.0,140000000.0,926147.0,4,0.4,9,4,5
1098,1,0,1,6,0,4,7,1,22,2003,6,2005,12,2875000.0,66893400.0,2963706.0,1,0.0,11,4,4
1099,1,0,2,5,0,3,1,1,1,2003,6,2005,11,1375000.0,105000000.0,486750.0,3,0.25,14,3,4
1100,1,0,1,5,0,12,5,1,8,2001,2,2008,12,2383333.333333333,795610215.0,3115560.0,15,0.4444444444444444,20,1,18
1101,1,0,2,6,0,9,14,1,19,2003,6,2010,6,4800000.0,478000000.0,25737570.0,7,0.3,20,1,10
1102,1,1,2,5,0,3,3,1,5,2003,6,2003,5,2642857.1428571427,415000000.0,4204164.0,10,0.6428571428571429,20,0,14
1103,2,0,2,4,0,3,4,1,2,2003,6,2001,12,2000000.0,130000000.0,2461500.0,2,0.0,19,3,4
1105,1,0,1,7,0,12,5,1,25,2003,6,2006,1,571428.5714285715,412000000.0,300675460.0,2,0.4285714285714285,13,1,7
1106,1,0,1,5,0,2,2,1,1,2005,10,2006,2,2000000.0,70000000.0,274080.0,2,0.5,3,3,2
1107,1,0,1,4,0,6,3,1,2,2003,6,2007,4,2381818.1818181816,269140787.0,1526859.0,8,2.090909090909091,8,3,11
1108,1,0,2,7,0,9,0,1,1,2003,3,2006,3,4000000.0,20000000.0,117500.0,1,0.0,6,6,1
1109,2,1,2,5,0,3,1,1,4,2005,9,2008,1,3200000.0,205000000.0,592940.0,5,0.2,15,1,5
1110,2,0,2,5,0,9,5,1,17,2003,6,2015,10,2900000.0,291200000.0,1600031.0,4,0.6,15,15,5
1111,2,1,1,6,0,2,0,1,4,2003,6,2010,5,3500000.0,100000000.0,480721.0,2,0.0,15,15,2
1112,1,0,1,5,0,2,15,1,37,2002,6,2013,7,7666666.666666667,687228000.0,4955014.0,9,4.916666666666667,19,6,12
1113,2,0,2,6,1,3,18,1,12,1993,8,2003,10,739473.6842105263,951040452.0,5072801.0,15,6.789473684210527,17,0,38
1114,1,0,2,5,0,2,1,1,1,2000,4,2007,2,5666666.666666667,68400000.0,1227640.0,1,0.0,4,1,3
1115,1,0,1,6,1,1,1,1,4,2003,6,2008,8,3250000.0,88000000.0,715082.0,1,2.0,16,0,4
1116,1,0,1,6,0,1,4,1,9,2004,2,2008,3,5166666.666666667,230200000.0,2177662.0,6,0.5,13,13,6
1117,1,0,2,5,0,19,4,1,7,2003,6,2016,5,5666666.666666667,390891278.0,1096270.0,6,0.1111111111111111,16,1,9
1118,1,0,2,5,0,3,12,1,24,2003,6,2007,10,4525000.0,592493620.0,13615538.0,19,0.4,28,1,20
1119,1,0,2,5,0,3,3,1,4,2003,6,2012,7,2950000.0,418734000.0,1357849.0,4,0.6,8,5,10
1120,2,0,2,5,0,3,9,1,13,2003,6,2003,3,2184210.5263157897,684774600.0,7435980.0,11,0.1052631578947368,14,1,19
1121,1,0,1,4,0,6,0,1,2,2000,11,2008,7,3750000.0,166600000.0,2256810.0,1,1.5,14,1,4
1122,1,0,2,4,1,8,4,1,6,2003,6,2007,3,3000000.0,206606060.0,870637.0,3,4.0,1,1,5
1123,1,0,1,4,0,2,0,1,2,2003,8,2008,1,4477272.727272728,775965520.0,3845623.0,10,0.9090909090909092,4,3,11
1124,1,0,1,5,0,5,4,1,8,2003,6,2016,6,3400000.0,251600000.0,1888053.0,4,0.4,7,1,5
1125,2,0,2,4,0,9,2,1,5,2003,6,2014,7,4136363.636363636,337000000.0,971016.0,9,0.3636363636363636,23,0,11
1126,1,0,2,3,0,3,1,1,3,2007,11,2016,1,2100000.0,145000000.0,346184.0,2,0.75,7,6,4
1127,1,0,2,5,0,2,1,1,2,2003,6,2011,8,1900000.0,321236140.0,781840.0,5,0.0,6,3,10
1128,2,0,2,4,0,3,2,1,3,2003,6,2003,2,1266666.6666666667,168000000.0,6886470.0,1,0.1111111111111111,25,1,9
1130,1,0,1,5,0,1,17,1,52,2003,6,2011,10,3352941.1764705884,1141225170.0,5716224.0,15,1.2941176470588236,16,1,17
1131,1,0,1,4,0,5,0,1,1,2003,6,2008,6,1666666.6666666667,90000000.0,318150.0,1,0.3333333333333333,3,1,3
1132,2,0,1,5,0,1,0,1,1,2004,2,2014,7,1650000.0,80000000.0,264304.0,2,2.5,9,4,2
1133,1,0,2,5,1,3,21,1,14,1999,12,2006,4,3338461.5384615385,808289539.0,51255228.0,15,0.2692307692307692,14,1,26
1134,1,0,2,6,0,3,1,1,2,2008,7,2008,8,3333333.333333333,110000000.0,401180.0,3,0.6666666666666666,6,6,3
1135,1,0,2,6,0,3,26,1,24,2001,5,2002,1,2878571.4285714286,456731766.0,105794037.0,6,0.3571428571428571,13,2,14
1136,1,0,2,4,0,3,2,1,4,2003,6,2015,3,2571428.571428572,313000000.0,746071.0,3,3.0,4,1,7
1137,2,0,2,4,0,3,2,1,1,2003,6,2003,11,1562500.0,163000000.0,634836.0,3,0.5,10,4,4
1138,1,0,1,4,0,9,1,1,3,2003,6,2002,7,3052631.5789473685,594898808.0,13412314.0,11,2.3157894736842106,20,1,19
1139,1,1,1,5,0,1,2,1,2,2003,6,2009,2,3111111.111111111,372051653.0,15286949.0,7,1.1111111111111112,8,3,9
1140,1,0,2,4,0,3,4,1,5,2003,6,2012,4,3750000.0,181621520.0,859203.0,7,2.5,22,1,8
1141,2,1,2,4,0,3,0,1,2,2009,5,2010,7,1000000.0,54000000.0,289380.0,2,2.0,9,1,2
1142,1,0,1,3,0,19,1,1,2,2009,6,2013,3,2666666.6666666665,130000000.0,354838.0,3,0.6666666666666666,3,2,3
1143,1,0,1,4,0,1,1,1,1,2003,12,2016,5,875000.0,55300000.0,303444.0,1,4.0,9,2,8
1144,1,0,1,5,0,1,1,1,2,2003,6,2016,5,3000000.0,160000000.0,1910658.0,1,0.5,2,1,4
1145,1,0,1,3,0,2,0,1,2,2003,6,2011,5,1175000.0,389639000.0,20369111.0,3,0.75,8,1,4
1147,1,1,2,3,1,9,5,1,6,2001,3,2011,3,1428571.4285714286,605762447.0,1437186.0,8,1.3571428571428572,20,1,14
1148,1,0,2,5,0,1,7,1,7,2002,3,1998,10,1800000.0,365530628.0,1527873.0,4,0.2,18,1,10
1149,2,0,2,4,0,24,8,1,6,2003,6,2016,6,4195000.0,305676000.0,1716848.0,6,0.6666666666666666,17,13,6
1150,1,0,1,5,0,1,1,1,3,2009,5,2014,2,2666666.6666666665,78000000.0,428668.0,3,2.333333333333333,15,2,3
1151,1,0,2,4,0,18,7,1,9,2003,6,2007,3,1750000.0,255272240.0,11584329.0,7,3.125,4,3,8
1152,1,0,2,5,0,1,0,1,2,2011,5,2014,9,3000000.0,122567647.0,343109.0,3,0.0,8,3,3
1153,1,0,2,5,0,12,1,1,1,2002,12,2011,9,2320000.0,92551470.0,2897935.0,4,0.0,11,8,5
1154,1,0,2,3,0,2,0,1,2,2011,1,2014,10,2150000.0,85000000.0,172871.0,1,5.5,7,7,2
1155,2,0,2,4,0,3,6,1,11,2003,6,2015,6,5250000.0,384836168.0,1056179.0,8,0.0,15,1,8
1156,2,0,1,5,0,2,0,1,0,2003,6,2001,10,1500000.0,116000000.0,3873230.0,1,0.0,15,7,3
1157,1,0,2,5,0,8,0,1,1,2003,6,2016,6,1500000.0,60000000.0,265738.0,2,0.5,3,2,2
1158,1,0,1,5,0,7,2,1,2,2003,6,2007,2,2233333.333333333,162603510.0,8149428.0,5,0.6666666666666666,2,1,6
1159,1,0,1,5,0,8,4,1,6,2001,3,2004,3,1809574.4680851065,1180493520.0,5497952.0,20,0.851063829787234,15,1,47
1160,1,1,1,6,0,25,3,1,6,2003,6,2004,9,4200000.0,207000000.0,1778120.0,5,1.2,10,2,5
1161,1,0,1,5,0,6,4,1,3,2003,10,2007,1,2066666.6666666667,154801440.0,425250.0,3,4.0,6,4,3
1162,1,0,1,4,0,8,3,1,6,2003,6,2004,3,3072727.272727273,480800000.0,1907349.0,9,1.3636363636363635,15,1,11
1163,2,0,2,5,0,19,11,1,12,2003,6,2011,10,4000000.0,227000000.0,20292168.0,8,1.3,24,6,10
1164,2,0,1,6,0,8,0,1,0,1999,10,2003,5,2500000.0,70000000.0,173710.0,1,2.333333333333333,20,20,3
1165,1,0,1,4,0,1,0,1,1,2000,7,2012,5,7500000.0,40000000.0,109770.0,2,1.5,15,15,2
1166,2,0,2,5,0,1,1,1,4,2001,8,2016,6,2750000.0,100000000.0,473390.0,4,0.75,7,7,4
1167,2,0,2,6,1,2,1,1,1,1986,11,2006,8,2250000.0,49036000.0,2346715.0,2,1.25,7,1,4
1168,1,0,2,4,0,9,7,1,15,2003,6,2013,2,3454545.4545454546,435252760.0,2098277.0,10,1.0,21,1,11
1169,2,1,2,4,1,9,7,1,6,2003,6,2009,1,2200000.0,213500000.0,751045.0,3,0.6666666666666666,8,1,6
1170,2,0,1,5,0,2,0,1,0,2003,6,2003,10,7850000.0,480430770.0,15085398.0,9,2.2,14,0,10
1171,1,1,1,5,0,13,1,1,6,2003,6,2015,2,6333333.333333333,142000000.0,608520.0,3,0.3333333333333333,1,1,3
1173,2,0,1,5,0,6,1,1,3,2003,6,2016,5,2144444.4444444445,170748690.0,3339569.0,7,0.2222222222222222,8,1,9
1174,2,0,2,6,1,1,58,1,34,2000,9,2009,11,3673913.0434782607,894495629.0,305402654.0,11,0.8695652173913043,14,10,23
1175,1,0,2,4,0,8,10,1,15,2002,5,2003,6,2428571.4285714286,998043874.0,5140504.0,8,0.5,32,1,28
1176,2,0,2,4,0,3,0,1,0,2000,5,2011,1,0.0,45000000.0,112020.0,2,0.0,5,2,3
1177,2,0,1,4,0,6,0,1,1,2003,6,2001,9,2512500.0,194251050.0,756528.0,6,1.75,12,2,8
1178,1,0,2,5,0,3,0,1,1,2003,6,1999,9,1875000.0,140000000.0,655776.0,2,1.75,11,1,8
1179,1,0,2,4,0,1,11,1,6,1999,10,2015,1,0.0,82200000.0,10407500.0,0,0.5714285714285714,18,0,7
1180,1,0,1,5,0,15,5,1,5,1999,10,1998,3,300000.0,86464794.0,732600.0,0,1.2,12,1,5
1181,1,0,1,5,0,1,5,1,3,2003,6,2003,4,2000000.0,169310400.0,3050317.0,3,0.0,12,4,4
1182,1,0,1,5,0,8,4,1,5,1999,10,1998,1,5540000.0,237631721.0,2070131.0,4,1.1,20,2,10
1183,1,0,2,3,0,1,24,1,10,2003,6,2014,8,2792307.6923076925,406200000.0,111501702.0,8,5.153846153846154,12,2,13
1185,1,0,1,5,0,6,0,1,0,2003,6,2003,5,0.0,40000000.0,87970.0,0,0.0,10,10,2
1186,1,0,2,5,0,19,2,1,4,2003,6,2006,11,1200000.0,100000000.0,611100.0,2,0.0,17,2,5
1187,1,0,2,4,0,2,11,1,10,2002,12,2006,11,3970588.2352941176,378468450.0,3616546.0,7,0.2352941176470588,13,0,17
1189,1,0,2,4,0,3,7,1,5,2003,6,2006,12,1460000.0,231000000.0,682550.0,2,0.2,5,4,5
1190,2,0,2,4,0,3,0,1,3,2003,6,2003,1,2950000.0,250000000.0,572706.0,4,0.25,19,5,4
1191,2,0,2,6,0,3,6,1,3,2003,6,2018,12,1710000.0,431817002.0,43349695.0,7,0.4,19,1,10
1192,1,0,2,4,1,3,1,1,2,1999,3,1999,7,40000.0,75000000.0,312500.0,0,0.0,7,0,5
1193,1,0,2,5,0,8,3,1,4,2003,6,2016,6,3357142.8571428573,155000000.0,616899.0,5,1.8571428571428568,16,0,7
1194,1,0,1,5,0,2,7,1,12,2003,6,2008,7,3050000.0,331885425.0,15285650.0,7,0.4,13,1,10
1195,2,0,2,5,0,3,13,1,147,2003,6,2008,1,5400000.0,644000000.0,10998530.0,7,1.0666666666666669,26,26,15
1196,1,0,2,6,0,3,0,1,0,2003,6,2005,11,733333.3333333334,80000000.0,246248.0,0,0.3333333333333333,11,0,3
1197,1,0,2,5,0,3,2,1,2,2003,6,2010,9,3250000.0,160000000.0,319004.0,2,1.8333333333333333,12,5,6
1200,2,0,2,5,0,9,4,1,4,2003,6,2008,4,3250000.0,160000000.0,464306.0,4,1.0,21,2,4
1201,1,0,2,6,0,3,33,1,19,2003,6,2009,3,3486363.636363636,949376620.0,99743530.0,14,0.1363636363636363,19,1,22
1202,1,0,2,5,0,9,1,1,0,2003,6,2004,9,150000.0,30000000.0,68100.0,0,0.0,2,2,1
1203,1,0,1,5,0,2,2,1,5,2003,6,2003,5,3750000.0,321500000.0,2845580.0,4,0.0,20,2,8
1204,1,0,1,6,0,2,4,1,2,2003,6,2003,5,3500000.0,50000000.0,271500.0,1,0.0,6,6,1
1205,2,0,2,5,1,3,3,1,2,1995,6,2006,6,1150000.0,83010750.0,937150.0,2,0.0,20,0,5
1206,2,0,1,6,0,2,9,1,7,2003,6,2000,12,5186666.666666667,832868235.0,423975241.0,8,0.0,26,1,15
1207,1,0,2,4,0,3,2,1,3,2001,7,2011,10,1500000.0,280000000.0,554200.0,3,0.3333333333333333,9,7,3
1208,1,0,2,6,0,9,1,1,0,2003,6,2003,5,1750000.0,40000000.0,287440.0,1,0.0,13,13,2
1209,1,0,1,4,0,10,0,1,1,2004,4,2004,12,2125000.0,180000000.0,623076.0,3,1.0,20,1,4
1210,1,0,2,6,0,8,6,1,10,2003,6,2007,4,2955555.5555555555,290000000.0,1267672.0,7,1.2222222222222223,10,1,9
1211,2,0,2,4,0,3,10,1,9,2003,6,2015,9,1988000.0,416475991.0,12708667.0,11,2.15,19,19,20
1212,2,0,1,5,0,13,12,1,27,2003,6,2015,2,16063636.363636363,1019000000.0,6832840.0,8,4.909090909090909,19,3,11
1213,1,1,1,4,0,1,1,1,4,2003,6,2008,12,1000000.0,95000000.0,259980.0,1,0.5,21,2,2
1214,1,1,1,4,0,2,1,1,2,2003,6,2002,8,1420000.0,200000000.0,572850.0,2,0.2,3,0,5
1215,1,0,2,4,0,3,1,1,2,2002,12,2010,11,2660000.0,245000000.0,890508.0,7,0.9,11,0,10
1216,2,0,2,4,0,8,2,1,5,2012,7,2013,3,2160000.0,154000000.0,929190.0,5,0.4,22,13,5
1217,1,0,1,4,0,8,7,1,12,2003,6,2000,7,1210526.3157894737,417932139.0,8878424.0,6,0.4210526315789473,22,22,19
1218,1,1,2,5,1,9,11,1,8,2001,2,2007,3,2200000.0,299104972.0,48012800.0,10,0.2,9,1,20
1219,2,0,1,5,0,8,1,1,2,2003,6,2015,10,3000000.0,60000000.0,288570.0,2,0.0,13,13,2
1220,1,0,2,3,0,3,1,1,2,2004,7,2014,3,1666666.6666666667,170000000.0,495420.0,3,1.0,3,3,3
1221,1,0,2,6,0,3,0,1,1,2002,11,2011,10,1191666.6666666667,240293070.0,1681790.0,3,3.75,21,1,12
1222,1,0,2,4,0,3,0,1,4,2003,6,2003,9,171428.57142857142,126000000.0,477150.0,1,8.0,6,2,7
1223,1,0,1,5,0,7,2,1,1,2004,6,2004,6,2833333.333333333,116000000.0,843850.0,1,0.0,10,4,3
1224,2,0,2,5,0,9,9,1,7,2003,6,2008,1,1916666.6666666667,145000000.0,1128510.0,3,0.0,15,1,6
1225,1,0,2,4,0,3,6,1,6,2004,6,2016,3,3500000.0,363372805.0,10959995.0,7,1.5833333333333333,10,2,12
1226,2,0,1,4,0,2,0,1,0,2001,8,2013,3,8961538.461538462,1176865989.0,7327390.0,11,0.8461538461538461,20,20,13
1227,2,0,2,5,1,9,5,1,6,2002,8,2012,7,2982608.695652174,782162465.0,2344919.0,16,0.3478260869565217,18,4,23
1228,1,0,2,5,0,2,2,1,2,2003,6,2007,1,2166666.6666666665,45000000.0,173950.0,1,0.0,18,3,3
1229,1,0,1,3,1,8,0,1,1,2003,12,2005,3,666666.6666666666,145000000.0,305530.0,3,8.666666666666666,18,0,3
1230,1,0,2,6,1,3,1,1,0,1985,5,2016,6,1600000.0,99700000.0,262141.0,1,0.6,9,2,5
1231,1,0,2,3,0,3,0,1,0,2003,9,2015,6,760000.0,200000000.0,704110.0,3,0.0,9,7,4
1232,1,0,1,5,0,13,2,1,5,2001,4,2016,6,2000000.0,74894346.0,729536.0,2,0.2,8,1,5
1233,1,0,2,5,0,9,11,1,12,2003,6,2005,8,2625000.0,206046340.0,3541070.0,3,1.25,20,4,8
1234,1,0,2,5,0,3,2,1,3,2003,6,2007,5,1900000.0,266668970.0,4086130.0,8,0.2,20,1,10
1235,2,0,2,4,0,3,4,1,6,2000,8,2014,10,1262500.0,216810263.0,10625504.0,2,0.0,16,2,8
1236,1,0,1,6,0,7,2,1,2,2003,6,2010,6,2125000.0,185691090.0,24258141.0,5,0.875,8,1,8
1237,2,0,1,4,0,12,5,1,4,2003,6,2012,12,2125000.0,232927880.0,19773684.0,4,0.625,24,24,8
1238,1,0,2,5,0,24,0,1,1,2003,6,2008,12,2250000.0,91000000.0,226201.0,1,0.5,5,1,4
1239,1,0,1,5,0,2,4,1,8,2003,6,2007,10,2400000.0,114806722.0,4902944.0,3,0.0,7,1,5
1240,1,0,1,5,0,6,0,1,1,2005,12,2010,4,3260000.0,151267020.0,791505.0,4,0.0,18,18,5
1241,2,0,1,4,0,1,2,1,5,2003,6,2012,6,5800000.0,270000000.0,1217700.0,5,3.4,28,1,5
1242,1,0,2,4,1,9,3,1,13,2005,7,2011,5,2833333.333333333,230400000.0,923892.0,5,0.1111111111111111,2,0,9
1243,1,0,2,5,0,1,3,1,1,2003,6,2003,5,2750000.0,162000000.0,361420.0,2,0.0,10,10,4
1244,1,0,2,6,0,9,1,1,2,2003,6,2006,4,1925000.0,83500000.0,346730.0,1,5.5,25,1,4
1245,1,0,1,5,0,9,4,1,7,2003,6,2015,7,3714285.714285714,220000000.0,1042591.0,6,0.2857142857142857,25,2,7
1246,1,0,1,5,0,1,3,1,3,2003,6,2009,5,6500000.0,80000000.0,298140.0,2,0.0,9,0,2
1247,1,0,2,5,0,8,1,1,5,2006,1,2006,9,3000000.0,97680000.0,588078.0,3,0.75,1,1,4
1248,2,1,2,6,0,2,4,1,3,2003,6,2006,7,1000000.0,43400000.0,340718.0,1,2.333333333333333,28,14,3
1249,2,0,1,6,0,9,1,1,3,2003,6,2011,8,2000000.0,80000000.0,287970.0,2,0.3333333333333333,28,11,3
1250,2,0,2,6,0,3,1,1,2,2003,6,2012,5,1812500.0,308000000.0,863306.0,4,0.125,28,0,8
1251,1,0,2,4,1,9,1,1,8,2005,7,2014,1,4083333.3333333335,420000000.0,962419.0,6,0.0,1,1,6
1252,1,0,2,5,0,3,4,1,4,2003,6,2004,7,1427272.7272727273,307575220.0,2390537.0,6,0.0909090909090909,20,11,11
1253,1,0,2,3,0,3,0,1,1,2006,9,2007,3,3000000.0,50000000.0,113500.0,1,0.0,11,11,1
1254,2,0,1,5,0,6,2,1,6,2003,6,2008,7,3294117.647058824,282369600.0,2987690.0,10,0.0588235294117647,21,1,17
1255,1,0,2,5,0,4,7,1,13,2003,6,2007,10,4285714.285714285,246000000.0,31777670.0,5,0.8571428571428571,5,3,7
1256,1,0,1,4,0,2,0,1,1,2003,6,2004,11,3600000.0,147000000.0,488180.0,2,0.4,9,1,5
1257,1,0,1,4,0,1,0,1,2,2003,6,2006,11,0.0,60000000.0,235800.0,0,6.0,4,2,6
1258,1,0,2,3,0,2,0,1,1,2003,6,2011,11,1875000.0,115100000.0,272953.0,1,4.25,14,3,8
1259,1,1,2,5,0,2,2,1,4,2003,6,2003,5,2187500.0,145061268.0,802600.0,1,1.0,20,3,8
1260,1,0,2,3,0,24,2,1,7,2003,6,2001,3,1450000.0,94456391.0,900800.0,1,0.6666666666666666,4,1,6
1261,2,0,2,5,0,3,4,1,7,2003,6,2010,4,4000000.0,122000000.0,781757.0,3,1.0,11,5,3
1262,1,1,2,6,0,3,0,1,1,2003,6,2005,4,1000000.0,55000000.0,341690.0,1,0.6666666666666666,5,1,3
1263,1,0,1,6,0,12,1,1,0,2003,6,2013,1,500000.0,15000000.0,67150.0,0,0.0,8,4,2
1264,1,0,1,5,0,1,1,1,1,2003,6,2016,6,666666.6666666666,25000000.0,170800.0,0,0.0,4,1,3
1265,2,0,2,3,0,1,7,1,14,2003,6,2013,2,2057142.857142857,368322580.0,1438767.0,7,4.571428571428571,23,23,7
1266,1,0,1,4,0,1,0,1,1,2003,6,2007,3,1666666.6666666667,120000000.0,287650.0,2,0.6666666666666666,14,3,3
1267,1,0,1,4,0,1,0,1,0,2003,6,2016,6,3750000.0,80000000.0,291976.0,1,0.5,13,4,2
1268,2,0,2,6,0,2,0,1,0,2003,6,2005,6,1333333.3333333333,74400000.0,288425.0,2,4.0,19,19,3
1269,1,0,2,5,0,3,0,1,0,2000,4,2016,6,0.0,10000000.0,101200.0,0,1.0,2,1,2
1270,1,1,2,5,0,3,8,1,7,2003,6,2014,10,2416666.6666666665,359798750.0,6167303.0,9,0.1666666666666666,25,1,12
