CLLT_FP_PRNO,INCB_DVSN,CUST_ID,DIVIDED_SET,SIU_CUST_YN,SEX,AGE,FP_CAREER,OCCP_GRP,TOTALPREM,WEDD_YN,MAX_PRM,RGST_YEAR,RGST_MONTH,MAX_PAYM_YEAR,MAX_PAYM_MONTH,MNTH_INCM_AMT_AVG,MAIN_INSR_AMT_SUM,SUM_ORIG_PREM_SUM,EXPR_SUM,CNTT_TERM_AVG,WORK_YEARS_MAX,WORK_YEARS_MIN,EXPR_COUNT
22108,P,2327,1,N,1,6,Y,13,2,Y,6,2000,4,2002,11,2330769.230769231,439000000.0,2928908.0,6,0.6153846153846154,26,22,13
9582,R,9109,1,N,2,5,Y,3,5,Y,7,2003,3,2004,9,3277083.3333333335,533471000.0,2640574.0,14,0.4166666666666667,16,1,24
26657,R,3096,1,Y,1,4,N,24,0,Y,1,2003,6,2006,4,2000000.0,50000000.0,144046.0,1,0.0,9,9,2
26657,R,13740,2,,2,6,N,9,1,Y,1,2003,6,2010,9,800000.0,115000000.0,286950.0,1,0.2,9,5,5
26657,R,18473,1,Y,2,5,N,3,0,Y,0,2003,6,2007,8,500000.0,6000000.0,14228.0,0,0.5,9,9,2
9870,R,6925,1,N,1,4,N,1,1,Y,3,2003,2,2006,8,2000000.0,105000000.0,472830.0,2,0.0,2,2,2
30637,P,4623,2,,2,4,Y,3,11,Y,11,2002,5,2006,4,1616176.4705882352,706013597.0,9264930.0,14,0.058823529411764705,20,0,34
30637,P,6110,1,N,2,3,N,19,0,Y,1,2000,3,2009,4,1575000.0,155000000.0,356600.0,2,0.25,18,14,4
30637,P,8399,1,N,2,3,N,3,2,Y,4,2004,1,2012,1,2714285.714285714,626982660.0,1864840.0,11,0.35714285714285715,18,10,14
30637,P,15308,1,N,1,6,N,8,0,Y,0,2006,9,2016,6,3000000.0,30000000.0,60240.0,0,6.0,18,18,1
30637,P,20178,1,N,1,4,N,8,9,Y,12,2001,5,2015,1,3250000.0,349954902.0,1726807.0,7,0.7,18,4,10
5905,R,2617,1,N,1,6,N,13,3,Y,2,2003,6,2003,5,2250000.0,100000000.0,312200.0,2,0.0,24,6,2
26207,R,18013,1,N,1,5,N,1,2,Y,2,2002,1,2001,3,1500000.0,180000000.0,612319.0,1,1.1666666666666667,15,2,6
9984,P,2599,1,Y,2,6,N,3,1,Y,3,2003,6,2009,3,1750000.0,110000000.0,389150.0,3,0.25,12,8,4
9140,R,1583,1,N,2,4,N,3,10,Y,8,2001,4,2016,6,2900000.0,140000000.0,926147.0,4,0.4,9,4,5
29489,R,7156,1,N,1,6,N,4,7,Y,22,2003,6,2005,12,2875000.0,66893400.0,2963706.0,1,0.0,11,4,4
2867,R,11938,1,N,2,5,N,3,1,Y,1,2003,6,2005,11,1375000.0,105000000.0,486750.0,3,0.25,14,3,4
24221,R,6785,1,N,1,5,N,12,5,Y,8,2001,2,2008,12,2383333.3333333335,795610215.0,3115560.0,15,0.4444444444444444,20,1,18
24221,R,11601,1,N,2,6,N,9,14,Y,19,2003,6,2010,6,4800000.0,478000000.0,25737570.0,7,0.3,20,1,10
24221,R,11768,1,Y,2,5,N,3,3,Y,5,2003,6,2003,5,2642857.1428571427,415000000.0,4204164.0,10,0.6428571428571429,20,0,14
27735,P,12141,1,N,2,4,N,3,4,Y,2,2003,6,2001,12,2000000.0,130000000.0,2461500.0,2,0.0,19,3,4
21493,R,7309,2,,1,5,N,12,2,Y,2,2003,3,2006,1,2000000.0,92588117.0,353398.0,1,1.6666666666666667,17,2,3
10043,R,20407,1,N,1,7,N,12,5,Y,25,2003,6,2006,1,571428.5714285715,412000000.0,300675460.0,2,0.42857142857142855,13,1,7
9525,R,22010,1,N,1,5,N,2,2,Y,1,2005,10,2006,2,2000000.0,70000000.0,274080.0,2,0.5,3,3,2
10317,R,21114,1,N,1,4,N,6,3,Y,2,2003,6,2007,4,2381818.1818181816,269140787.0,1526859.0,8,2.090909090909091,8,3,11
10000,R,13610,1,N,2,7,N,9,0,Y,1,2003,3,2006,3,4000000.0,20000000.0,117500.0,1,0.0,6,6,1
4475,P,6370,1,Y,2,5,N,3,1,Y,4,2005,9,2008,1,3200000.0,205000000.0,592940.0,5,0.2,15,1,5
4475,P,7265,1,N,2,5,N,9,5,Y,17,2003,6,2015,10,2900000.0,291200000.0,1600031.0,4,0.6,15,15,5
4475,P,20617,1,Y,1,6,N,2,0,Y,4,2003,6,2010,5,3500000.0,100000000.0,480721.0,2,0.0,15,15,2
8854,R,19453,1,N,1,5,N,2,15,Y,37,2002,6,2013,7,7666666.666666667,687228000.0,4955014.0,9,4.916666666666667,19,6,12
1238,P,13471,1,N,2,6,Y,3,18,Y,12,1993,8,2003,10,739473.6842105263,951040452.0,5072801.0,15,6.7894736842105265,17,0,38
11075,R,8255,1,N,2,5,N,2,1,Y,1,2000,4,2007,2,5666666.666666667,68400000.0,1227640.0,1,0.0,4,1,3
11146,R,471,1,N,1,6,Y,1,1,Y,4,2003,6,2008,8,3250000.0,88000000.0,715082.0,1,2.0,16,0,4
28667,R,8418,1,N,1,6,N,1,4,Y,9,2004,2,2008,3,5166666.666666667,230200000.0,2177662.0,6,0.5,13,13,6
11267,R,9664,1,N,2,5,N,19,4,Y,7,2003,6,2016,5,5666666.666666667,390891278.0,1096270.0,6,0.1111111111111111,16,1,9
8696,R,18428,1,N,2,5,N,3,12,Y,24,2003,6,2007,10,4525000.0,592493620.0,13615538.0,19,0.4,28,1,20
11529,R,9549,1,N,2,5,N,3,3,Y,4,2003,6,2012,7,2950000.0,418734000.0,1357849.0,4,0.6,8,5,10
7834,P,4995,1,N,2,5,N,3,9,Y,13,2003,6,2003,3,2184210.5263157897,684774600.0,7435980.0,11,0.10526315789473684,14,1,19
11093,R,14955,1,N,1,4,N,6,0,Y,2,2000,11,2008,7,3750000.0,166600000.0,2256810.0,1,1.5,14,1,4
11950,R,7721,1,N,2,4,Y,8,4,Y,6,2003,6,2007,3,3000000.0,206606060.0,870637.0,3,4.0,1,1,5
12191,R,19575,1,N,1,4,N,2,0,Y,2,2003,8,2008,1,4477272.7272727275,775965520.0,3845623.0,10,0.9090909090909091,4,3,11
11916,R,20870,1,N,1,5,N,5,4,Y,8,2003,6,2016,6,3400000.0,251600000.0,1888053.0,4,0.4,7,1,5
23515,P,897,1,N,2,4,N,9,2,Y,5,2003,6,2014,7,4136363.6363636362,337000000.0,971016.0,9,0.36363636363636365,23,0,11
8671,R,15381,1,N,2,3,N,3,1,Y,3,2007,11,2016,1,2100000.0,145000000.0,346184.0,2,0.75,7,6,4
8671,R,18558,1,N,2,5,N,2,1,Y,2,2003,6,2011,8,1900000.0,321236140.0,781840.0,5,0.0,6,3,10
22276,P,5449,1,N,2,4,N,3,2,Y,3,2003,6,2003,2,1266666.6666666667,168000000.0,6886470.0,1,0.1111111111111111,25,1,9
12318,R,18912,2,,2,4,N,3,1,Y,1,2003,6,2016,6,2333333.3333333335,46000000.0,244150.0,1,3.3333333333333335,3,1,3
13011,R,7373,1,N,1,5,N,1,17,Y,52,2003,6,2011,10,3352941.1764705884,1141225170.0,5716224.0,15,1.2941176470588236,16,1,17
12080,R,922,1,N,1,4,N,5,0,Y,1,2003,6,2008,6,1666666.6666666667,90000000.0,318150.0,1,0.3333333333333333,3,1,3
13095,P,17349,1,N,1,5,N,1,0,Y,1,2004,2,2014,7,1650000.0,80000000.0,264304.0,2,2.5,9,4,2
13684,R,11309,1,N,2,5,Y,3,21,Y,14,1999,12,2006,4,3338461.5384615385,808289539.0,51255228.0,15,0.2692307692307692,14,1,26
6658,R,10918,1,N,2,6,N,3,1,Y,2,2008,7,2008,8,3333333.3333333335,110000000.0,401180.0,3,0.6666666666666666,6,6,3
13279,R,4593,1,N,2,6,N,3,26,Y,24,2001,5,2002,1,2878571.4285714286,456731766.0,105794037.0,6,0.35714285714285715,13,2,14
13082,R,1075,1,N,2,4,N,3,2,Y,4,2003,6,2015,3,2571428.5714285714,313000000.0,746071.0,3,3.0,4,1,7
12433,P,12222,1,N,2,4,N,3,2,Y,1,2003,6,2003,11,1562500.0,163000000.0,634836.0,3,0.5,10,4,4
11890,R,12200,1,N,1,4,N,9,1,Y,3,2003,6,2002,7,3052631.5789473685,594898808.0,13412314.0,11,2.3157894736842106,20,1,19
11890,R,14082,1,Y,1,5,N,1,2,Y,2,2003,6,2009,2,3111111.111111111,372051653.0,15286949.0,7,1.1111111111111112,8,3,9
13655,R,3152,1,N,2,4,N,3,4,Y,5,2003,6,2012,4,3750000.0,181621520.0,859203.0,7,2.5,22,1,8
13622,P,17757,1,Y,2,4,N,3,0,Y,2,2009,5,2010,7,1000000.0,54000000.0,289380.0,2,2.0,9,1,2
14993,R,4360,1,N,1,3,N,19,1,Y,2,2009,6,2013,3,2666666.6666666665,130000000.0,354838.0,3,0.6666666666666666,3,2,3
14962,R,15080,1,N,1,4,N,1,1,Y,1,2003,12,2016,5,875000.0,55300000.0,303444.0,1,4.0,9,2,8
13983,R,1537,1,N,1,5,N,1,1,Y,2,2003,6,2016,5,3000000.0,160000000.0,1910658.0,1,0.5,2,1,4
14658,R,5723,1,N,1,3,N,2,0,Y,2,2003,6,2011,5,1175000.0,389639000.0,20369111.0,3,0.75,8,1,4
15539,R,16197,2,,1,5,N,1,5,Y,20,2003,6,2016,8,2700000.0,196910052.0,7816923.0,3,0.0,11,4,5
15310,R,11206,1,Y,2,3,Y,9,5,Y,6,2001,3,2011,3,1428571.4285714286,605762447.0,1437186.0,8,1.3571428571428572,20,1,14
14420,R,15677,1,N,2,5,N,1,7,Y,7,2002,3,1998,10,1800000.0,365530628.0,1527873.0,4,0.2,18,1,10
7360,P,14374,1,N,2,4,N,24,8,Y,6,2003,6,2016,6,4195000.0,305676000.0,1716848.0,6,0.6666666666666666,17,13,6
15662,R,10962,1,N,1,5,N,1,1,Y,3,2009,5,2014,2,2666666.6666666665,78000000.0,428668.0,3,2.3333333333333335,15,2,3
13296,R,7829,1,N,2,4,N,18,7,Y,9,2003,6,2007,3,1750000.0,255272240.0,11584329.0,7,3.125,4,3,8
9521,R,4448,1,N,2,5,N,1,0,Y,2,2011,5,2014,9,3000000.0,122567647.0,343109.0,3,0.0,8,3,3
9521,R,11329,1,N,2,5,N,12,1,Y,1,2002,12,2011,9,2320000.0,92551470.0,2897935.0,4,0.0,11,8,5
14381,R,6660,1,N,2,3,N,2,0,Y,2,2011,1,2014,10,2150000.0,85000000.0,172871.0,1,5.5,7,7,2
4153,P,7713,1,N,2,4,N,3,6,Y,11,2003,6,2015,6,5250000.0,384836168.0,1056179.0,8,0.0,15,1,8
4153,P,14193,1,N,1,5,N,2,0,Y,0,2003,6,2001,10,1500000.0,116000000.0,3873230.0,1,0.0,15,7,3
16947,R,11802,1,N,2,5,N,8,0,Y,1,2003,6,2016,6,1500000.0,60000000.0,265738.0,2,0.5,3,2,2
17197,R,9674,1,N,1,5,N,7,2,Y,2,2003,6,2007,2,2233333.3333333335,162603510.0,8149428.0,5,0.6666666666666666,2,1,6
17692,R,6788,1,N,1,5,N,8,4,Y,6,2001,3,2004,3,1809574.4680851065,1180493520.0,5497952.0,20,0.851063829787234,15,1,47
17454,R,15963,1,Y,1,6,N,25,3,Y,6,2003,6,2004,9,4200000.0,207000000.0,1778120.0,5,1.2,10,2,5
12497,R,1688,1,N,1,5,N,6,4,Y,3,2003,10,2007,1,2066666.6666666667,154801440.0,425250.0,3,4.0,6,4,3
16359,R,16736,1,N,1,4,N,8,3,Y,6,2003,6,2004,3,3072727.272727273,480800000.0,1907349.0,9,1.3636363636363635,15,1,11
17453,P,20714,1,N,2,5,N,19,11,Y,12,2003,6,2011,10,4000000.0,227000000.0,20292168.0,8,1.3,24,6,10
26876,P,8962,1,N,1,6,N,8,0,Y,0,1999,10,2003,5,2500000.0,70000000.0,173710.0,1,2.3333333333333335,20,20,3
3004,R,3809,1,N,1,4,N,1,0,Y,1,2000,7,2012,5,7500000.0,40000000.0,109770.0,2,1.5,15,15,2
16817,P,8248,1,N,2,5,N,1,1,Y,4,2001,8,2016,6,2750000.0,100000000.0,473390.0,4,0.75,7,7,4
16817,P,13467,1,N,2,6,Y,2,1,Y,1,1986,11,2006,8,2250000.0,49036000.0,2346715.0,2,1.25,7,1,4
18761,R,3115,1,N,2,4,N,9,7,Y,15,2003,6,2013,2,3454545.4545454546,435252760.0,2098277.0,10,1.0,21,1,11
18810,P,16698,1,Y,2,4,Y,9,7,Y,6,2003,6,2009,1,2200000.0,213500000.0,751045.0,3,0.6666666666666666,8,1,6
17974,P,7534,1,N,1,5,N,2,0,Y,0,2003,6,2003,10,7850000.0,480430770.0,15085398.0,9,2.2,14,0,10
19057,R,13992,1,Y,1,5,N,13,1,Y,6,2003,6,2015,2,6333333.333333333,142000000.0,608520.0,3,0.3333333333333333,1,1,3
19181,R,17572,2,,2,4,N,3,3,Y,3,2006,5,2011,6,2500000.0,92200000.0,462523.0,2,2.5,4,2,4
19631,P,16390,1,N,1,5,N,6,1,Y,3,2003,6,2016,5,2144444.4444444445,170748690.0,3339569.0,7,0.2222222222222222,8,1,9
12143,P,6855,1,N,2,6,Y,1,58,Y,34,2000,9,2009,11,3673913.0434782607,894495629.0,305402654.0,11,0.8695652173913043,14,10,23
18473,R,68,1,N,2,4,N,8,10,Y,15,2002,5,2003,6,2428571.4285714286,998043874.0,5140504.0,8,0.5,32,1,28
20247,P,6067,1,N,2,4,N,3,0,Y,0,2000,5,2011,1,0.0,45000000.0,112020.0,2,0.0,5,2,3
19717,P,14298,1,N,1,4,N,6,0,Y,1,2003,6,2001,9,2512500.0,194251050.0,756528.0,6,1.75,12,2,8
21365,R,7548,1,N,2,5,N,3,0,Y,1,2003,6,1999,9,1875000.0,140000000.0,655776.0,2,1.75,11,1,8
21561,R,2229,1,N,2,4,N,1,11,Y,6,1999,10,2015,1,0.0,82200000.0,10407500.0,0,0.5714285714285714,18,0,7
20870,R,17943,1,N,1,5,N,15,5,Y,5,1999,10,1998,3,300000.0,86464794.0,732600.0,0,1.2,12,1,5
20870,R,18699,1,N,1,5,N,1,5,Y,3,2003,6,2003,4,2000000.0,169310400.0,3050317.0,3,0.0,12,4,4
25729,R,15619,1,N,1,5,N,8,4,Y,5,1999,10,1998,1,5540000.0,237631721.0,2070131.0,4,1.1,20,2,10
26711,R,16808,1,N,2,3,N,1,24,Y,10,2003,6,2014,8,2792307.6923076925,406200000.0,111501702.0,8,5.153846153846154,12,2,13
22086,R,9044,2,,2,6,Y,3,16,Y,5,1991,11,2000,12,305555.55555555556,229158840.0,45406370.0,4,0.6111111111111112,11,11,18
26295,R,20906,1,N,1,5,N,6,0,Y,0,2003,6,2003,5,0.0,40000000.0,87970.0,0,0.0,10,10,2
20767,R,9723,1,N,2,5,N,19,2,Y,4,2003,6,2006,11,1200000.0,100000000.0,611100.0,2,0.0,17,2,5
28992,R,158,1,N,2,4,N,2,11,Y,10,2002,12,2006,11,3970588.2352941176,378468450.0,3616546.0,7,0.23529411764705882,13,0,17
6217,R,9620,2,,2,5,N,3,2,Y,2,2003,6,2004,11,2333333.3333333335,108653700.0,2746340.0,2,4.333333333333333,5,4,3
6217,R,21010,1,N,2,4,N,3,7,Y,5,2003,6,2006,12,1460000.0,231000000.0,682550.0,2,0.2,5,4,5
27861,P,9991,1,N,2,4,N,3,0,Y,3,2003,6,2003,1,2950000.0,250000000.0,572706.0,4,0.25,19,5,4
27861,P,18297,1,N,2,6,N,3,6,Y,3,2003,6,2018,12,1710000.0,431817002.0,43349695.0,7,0.4,19,1,10
26549,R,4694,1,N,2,4,Y,3,1,Y,2,1999,3,1999,7,40000.0,75000000.0,312500.0,0,0.0,7,0,5
26549,R,18736,1,N,2,5,N,8,3,Y,4,2003,6,2016,6,3357142.8571428573,155000000.0,616899.0,5,1.8571428571428572,16,0,7
22931,R,14139,1,N,1,5,N,2,7,Y,12,2003,6,2008,7,3050000.0,331885425.0,15285650.0,7,0.4,13,1,10
22029,P,11655,1,N,2,5,N,3,13,Y,147,2003,6,2008,1,5400000.0,644000000.0,10998530.0,7,1.0666666666666667,26,26,15
30142,R,476,1,N,2,6,N,3,0,Y,0,2003,6,2005,11,733333.3333333334,80000000.0,246248.0,0,0.3333333333333333,11,0,3
4795,R,720,1,N,2,5,N,3,2,Y,2,2003,6,2010,9,3250000.0,160000000.0,319004.0,2,1.8333333333333333,12,5,6
4795,R,3102,2,,2,4,N,2,4,Y,4,2003,6,2012,6,4571428.571428572,521000000.0,3905998.0,5,1.4285714285714286,12,3,7
4795,R,9931,2,,2,4,N,13,4,Y,3,2003,6,2016,6,2333333.3333333335,65000000.0,578600.0,2,1.0,12,10,3
25258,P,16233,1,N,2,5,N,9,4,Y,4,2003,6,2008,4,3250000.0,160000000.0,464306.0,4,1.0,21,2,4
24171,R,20596,1,N,2,6,N,3,33,Y,19,2003,6,2009,3,3486363.6363636362,949376620.0,99743530.0,14,0.13636363636363635,19,1,22
6256,R,7284,1,N,2,5,N,9,1,Y,0,2003,6,2004,9,150000.0,30000000.0,68100.0,0,0.0,2,2,1
30368,R,13885,1,N,1,5,N,2,2,Y,5,2003,6,2003,5,3750000.0,321500000.0,2845580.0,4,0.0,20,2,8
30368,R,15988,1,N,1,6,N,2,4,Y,2,2003,6,2003,5,3500000.0,50000000.0,271500.0,1,0.0,6,6,1
26854,P,2355,1,N,2,5,Y,3,3,Y,2,1995,6,2006,6,1150000.0,83010750.0,937150.0,2,0.0,20,0,5
22178,P,13691,1,N,1,6,N,2,9,Y,7,2003,6,2000,12,5186666.666666667,832868235.0,423975241.0,8,0.0,26,1,15
26287,R,19504,1,N,2,4,N,3,2,Y,3,2001,7,2011,10,1500000.0,280000000.0,554200.0,3,0.3333333333333333,9,7,3
23090,R,392,1,N,2,6,N,9,1,Y,0,2003,6,2003,5,1750000.0,40000000.0,287440.0,1,0.0,13,13,2
6796,R,12854,1,N,1,4,N,10,0,Y,1,2004,4,2004,12,2125000.0,180000000.0,623076.0,3,1.0,20,1,4
30171,R,9295,1,N,2,6,N,8,6,Y,10,2003,6,2007,4,2955555.5555555555,290000000.0,1267672.0,7,1.2222222222222223,10,1,9
27783,P,1060,1,N,2,4,N,3,10,Y,9,2003,6,2015,9,1988000.0,416475991.0,12708667.0,11,2.15,19,19,20
27783,P,5048,1,N,1,5,N,13,12,Y,27,2003,6,2015,2,16063636.363636363,1019000000.0,6832840.0,8,4.909090909090909,19,3,11
7766,R,5537,1,Y,1,4,N,1,1,Y,4,2003,6,2008,12,1000000.0,95000000.0,259980.0,1,0.5,21,2,2
7766,R,16577,1,Y,1,4,N,2,1,Y,2,2003,6,2002,8,1420000.0,200000000.0,572850.0,2,0.2,3,0,5
8141,R,4703,1,N,2,4,N,3,1,Y,2,2002,12,2010,11,2660000.0,245000000.0,890508.0,7,0.9,11,0,10
24344,P,4488,1,N,2,4,N,8,2,Y,5,2012,7,2013,3,2160000.0,154000000.0,929190.0,5,0.4,22,13,5
20474,R,21224,1,N,1,4,N,8,7,Y,12,2003,6,2000,7,1210526.3157894737,417932139.0,8878424.0,6,0.42105263157894735,22,22,19
2703,R,6888,1,Y,2,5,Y,9,11,Y,8,2001,2,2007,3,2200000.0,299104972.0,48012800.0,10,0.2,9,1,20
8115,P,11916,1,N,1,5,N,8,1,Y,2,2003,6,2015,10,3000000.0,60000000.0,288570.0,2,0.0,13,13,2
7753,R,6272,1,N,2,3,N,3,1,Y,2,2004,7,2014,3,1666666.6666666667,170000000.0,495420.0,3,1.0,3,3,3
8528,R,11274,1,N,2,6,N,3,0,Y,1,2002,11,2011,10,1191666.6666666667,240293070.0,1681790.0,3,3.75,21,1,12
8528,R,21146,1,N,2,4,N,3,0,Y,4,2003,6,2003,9,171428.57142857142,126000000.0,477150.0,1,8.0,6,2,7
9061,R,3999,1,N,1,5,N,7,2,Y,1,2004,6,2004,6,2833333.3333333335,116000000.0,843850.0,1,0.0,10,4,3
4404,P,832,1,N,2,5,N,9,9,Y,7,2003,6,2008,1,1916666.6666666667,145000000.0,1128510.0,3,0.0,15,1,6
3503,R,17390,1,N,2,4,N,3,6,Y,6,2004,6,2016,3,3500000.0,363372805.0,10959995.0,7,1.5833333333333333,10,2,12
26265,P,10444,1,N,1,4,N,2,0,Y,0,2001,8,2013,3,8961538.461538462,1176865989.0,7327390.0,11,0.8461538461538461,20,20,13
3364,P,18027,1,N,2,5,Y,9,5,Y,6,2002,8,2012,7,2982608.695652174,782162465.0,2344919.0,16,0.34782608695652173,18,4,23
21175,R,14052,1,N,2,5,N,2,2,Y,2,2003,6,2007,1,2166666.6666666665,45000000.0,173950.0,1,0.0,18,3,3
21175,R,17315,1,N,1,3,Y,8,0,Y,1,2003,12,2005,3,666666.6666666666,145000000.0,305530.0,3,8.666666666666666,18,0,3
29495,R,9041,1,N,2,6,Y,3,1,Y,0,1985,5,2016,6,1600000.0,99700000.0,262141.0,1,0.6,9,2,5
29495,R,19578,1,N,2,3,N,3,0,Y,0,2003,9,2015,6,760000.0,200000000.0,704110.0,3,0.0,9,7,4
4737,R,10402,1,N,1,5,N,13,2,Y,5,2001,4,2016,6,2000000.0,74894346.0,729536.0,2,0.2,8,1,5
9286,R,11764,1,N,2,5,N,9,11,Y,12,2003,6,2005,8,2625000.0,206046340.0,3541070.0,3,1.25,20,4,8
8965,R,20857,1,N,2,5,N,3,2,Y,3,2003,6,2007,5,1900000.0,266668970.0,4086130.0,8,0.2,20,1,10
2833,P,10404,1,N,2,4,N,3,4,Y,6,2000,8,2014,10,1262500.0,216810263.0,10625504.0,2,0.0,16,2,8
4641,R,15888,1,N,1,6,N,7,2,Y,2,2003,6,2010,6,2125000.0,185691090.0,24258141.0,5,0.875,8,1,8
22832,P,9746,1,N,1,4,N,12,5,Y,4,2003,6,2012,12,2125000.0,232927880.0,19773684.0,4,0.625,24,24,8
7620,R,5346,1,N,2,5,N,24,0,Y,1,2003,6,2008,12,2250000.0,91000000.0,226201.0,1,0.5,5,1,4
9185,R,9666,1,N,1,5,N,2,4,Y,8,2003,6,2007,10,2400000.0,114806722.0,4902944.0,3,0.0,7,1,5
26526,R,17515,1,N,1,5,N,6,0,Y,1,2005,12,2010,4,3260000.0,151267020.0,791505.0,4,0.0,18,18,5
21368,P,18812,1,N,1,4,N,1,2,Y,5,2003,6,2012,6,5800000.0,270000000.0,1217700.0,5,3.4,28,1,5
10225,R,1834,1,N,2,4,Y,9,3,Y,13,2005,7,2011,5,2833333.3333333335,230400000.0,923892.0,5,0.1111111111111111,2,0,9
25623,R,5058,1,N,2,5,N,1,3,Y,1,2003,6,2003,5,2750000.0,162000000.0,361420.0,2,0.0,10,10,4
10205,R,9259,1,N,2,6,N,9,1,Y,2,2003,6,2006,4,1925000.0,83500000.0,346730.0,1,5.5,25,1,4
10047,R,9587,1,N,1,5,N,9,4,Y,7,2003,6,2015,7,3714285.714285714,220000000.0,1042591.0,6,0.2857142857142857,25,2,7
10318,R,18675,1,N,1,5,N,1,3,Y,3,2003,6,2009,5,6500000.0,80000000.0,298140.0,2,0.0,9,0,2
10833,R,6398,1,N,2,5,N,8,1,Y,5,2006,1,2006,9,3000000.0,97680000.0,588078.0,3,0.75,1,1,4
21309,P,9311,1,Y,2,6,N,2,4,Y,3,2003,6,2006,7,1000000.0,43400000.0,340718.0,1,2.3333333333333335,28,14,3
21309,P,13831,1,N,1,6,N,9,1,Y,3,2003,6,2011,8,2000000.0,80000000.0,287970.0,2,0.3333333333333333,28,11,3
21309,P,20588,1,N,2,6,N,3,1,Y,2,2003,6,2012,5,1812500.0,308000000.0,863306.0,4,0.125,28,0,8
11069,R,4108,1,N,2,4,Y,9,1,Y,8,2005,7,2014,1,4083333.3333333335,420000000.0,962419.0,6,0.0,1,1,6
27262,R,563,1,N,2,5,N,3,4,Y,4,2003,6,2004,7,1427272.7272727273,307575220.0,2390537.0,6,0.09090909090909091,20,11,11
27262,R,19814,1,N,2,3,N,3,0,Y,1,2006,9,2007,3,3000000.0,50000000.0,113500.0,1,0.0,11,11,1
6903,P,5077,1,N,1,5,N,6,2,Y,6,2003,6,2008,7,3294117.6470588236,282369600.0,2987690.0,10,0.058823529411764705,21,1,17
11531,R,3038,1,N,2,5,N,4,7,Y,13,2003,6,2007,10,4285714.285714285,246000000.0,31777670.0,5,0.8571428571428571,5,3,7
10962,R,923,1,N,1,4,N,2,0,Y,1,2003,6,2004,11,3600000.0,147000000.0,488180.0,2,0.4,9,1,5
10962,R,964,1,N,1,4,N,1,0,Y,2,2003,6,2006,11,0.0,60000000.0,235800.0,0,6.0,4,2,6
10962,R,3390,1,N,2,3,N,2,0,Y,1,2003,6,2011,11,1875000.0,115100000.0,272953.0,1,4.25,14,3,8
10962,R,7380,1,Y,2,5,N,2,2,Y,4,2003,6,2003,5,2187500.0,145061268.0,802600.0,1,1.0,20,3,8
10962,R,12312,1,N,2,3,N,24,2,Y,7,2003,6,2001,3,1450000.0,94456391.0,900800.0,1,0.6666666666666666,4,1,6
11696,P,16323,1,N,2,5,N,3,4,Y,7,2003,6,2010,4,4000000.0,122000000.0,781757.0,3,1.0,11,5,3
10945,R,2663,1,Y,2,6,N,3,0,Y,1,2003,6,2005,4,1000000.0,55000000.0,341690.0,1,0.6666666666666666,5,1,3
10945,R,11437,1,N,1,6,N,12,1,Y,0,2003,6,2013,1,500000.0,15000000.0,67150.0,0,0.0,8,4,2
10945,R,14183,1,N,1,5,N,1,1,Y,1,2003,6,2016,6,666666.6666666666,25000000.0,170800.0,0,0.0,4,1,3
23813,P,14594,1,N,2,3,N,1,7,Y,14,2003,6,2013,2,2057142.857142857,368322580.0,1438767.0,7,4.571428571428571,23,23,7
8816,R,12292,1,N,1,4,N,1,0,Y,1,2003,6,2007,3,1666666.6666666667,120000000.0,287650.0,2,0.6666666666666666,14,3,3
4137,R,16551,1,N,1,4,N,1,0,Y,0,2003,6,2016,6,3750000.0,80000000.0,291976.0,1,0.5,13,4,2
29088,P,13793,1,N,2,6,N,2,0,Y,0,2003,6,2005,6,1333333.3333333333,74400000.0,288425.0,2,4.0,19,19,3
10949,R,21680,1,N,2,5,N,3,0,Y,0,2000,4,2016,6,0.0,10000000.0,101200.0,0,1.0,2,1,2
9018,R,2825,1,Y,2,5,N,3,8,Y,7,2003,6,2014,10,2416666.6666666665,359798750.0,6167303.0,9,0.16666666666666666,25,1,12
11459,R,10702,1,N,2,5,N,2,1,Y,3,2005,5,2012,11,2375000.0,163000000.0,793863.0,4,1.375,24,2,8
7105,P,673,1,N,1,5,N,8,0,Y,2,2003,6,2014,6,3750000.0,104000000.0,524046.0,4,1.75,14,1,4
26388,R,4276,1,N,2,3,N,16,0,Y,1,2007,8,2008,6,3000000.0,96118458.0,184000.0,1,1.5,14,14,2
21087,P,8895,1,N,1,6,N,8,0,Y,1,2012,3,2015,1,4000000.0,55087250.0,295275.0,2,2.5,29,29,2
11523,R,5285,1,N,1,5,N,1,1,Y,1,2003,6,2013,3,1380000.0,205789065.0,6535221.0,4,1.2,21,1,10
11337,R,16309,1,N,2,5,N,2,19,Y,37,2003,6,2003,5,4493333.333333333,534224750.0,9345686.0,8,0.26666666666666666,23,4,15
12666,R,21835,1,N,2,4,Y,1,10,Y,22,2003,11,2013,10,3613636.3636363638,787272340.0,3345775.0,18,0.6818181818181818,2,1,22
27680,R,994,1,N,2,4,N,9,0,Y,0,2003,6,2008,6,333333.3333333333,60000000.0,114400.0,0,0.0,13,2,3
8292,R,885,1,N,2,4,N,3,4,Y,9,2003,6,2014,3,5333333.333333333,335000000.0,1175539.0,5,0.16666666666666666,7,5,6
13825,R,14094,1,Y,2,5,N,19,0,Y,5,2003,6,2012,5,2800000.0,937078094.0,4084777.0,16,0.2916666666666667,12,1,24
