,CLLT_FP_PRNO,INCB_DVSN,ETRS_YM,FIRE_YM,BEFO_JOB,EDGB,BRCH_CODE
7107,30580,R,199909,200006,0,고졸,82.0
7108,29665,R,199910,200211,0,고졸,62.0
7109,20461,R,198510,200201,0,고졸,62.0
7110,30646,R,199909,200009,0,고졸,84.0
7111,23358,R,199411,200710,0,고졸,151.0
7112,27906,R,199812,200710,0,전문대졸,58.0
7113,30078,R,199912,200102,0,고졸,38.0
7114,30031,R,199910,200105,0,고졸,14.0
7115,24958,R,199604,200102,0,고졸,69.0
7116,31227,R,199907,200008,0,고졸,150.0
7117,904,R,200001,200107,0,고졸,29.0
7118,30618,R,199912,200109,0,고졸,88.0
7119,30589,R,199910,200301,0,고졸,82.0
7120,21196,R,198807,200707,0,고졸,147.0
7121,22913,R,199310,200011,0,고졸,42.0
7122,31441,R,199908,200409,0,기타,204.0
7123,530,R,200006,200010,0,고졸,17.0
7124,1380,R,200001,200106,0,고졸,118.0
7125,21677,R,199009,200212,0,고졸,80.0
7126,988,R,200009,200101,0,고졸,32.0
7127,1025,R,200005,200112,0,고졸,32.0
7128,29900,R,199909,200303,0,고졸,127.0
7129,25646,P,199607,999912,0,고졸,163.0
7130,2177,R,200012,200204,0,고졸,61.0
7131,21749,R,199012,200410,0,고졸,106.0
7132,25038,R,199608,200903,0,고졸,23.0
7133,2920,R,200101,200612,0,기타,88.0
7134,22084,R,199104,200208,0,고졸,118.0
7135,1550,R,200009,200207,0,고졸,105.0
7136,3418,R,200103,200806,0,고졸,150.0
7137,1505,R,200006,200305,0,고졸,100.0
7138,24303,R,199502,200202,0,고졸,45.0
7139,2809,R,200103,200310,0,고졸,46.0
7140,1432,R,200011,200409,0,고졸,122.0
7141,3483,R,200104,200110,0,고졸,125.0
7142,22805,R,199310,200404,0,고졸,14.0
7143,31076,R,199904,200307,0,고졸,146.0
7144,2499,R,200105,200202,0,고졸,14.0
7145,768,R,200003,200202,0,고졸,38.0
7146,2284,R,200109,200202,0,고졸,31.0
7147,1513,R,200001,200304,0,중졸,100.0
7148,3074,R,200107,200209,0,기타,103.0
7149,178,R,200001,200408,0,기타,204.0
7150,29797,R,199908,200210,0,고졸,16.0
7151,24665,R,199506,200802,0,전문대졸,150.0
7152,1304,R,200012,200412,0,고졸,84.0
7153,26072,R,199707,200708,0,기타,49.0
7154,3329,R,200108,200301,0,고졸,160.0
7155,3923,R,200111,200501,1,전문대졸,221.0
7156,2229,R,200106,200504,0,기타,204.0
7157,4096,R,200202,200905,0,고졸,17.0
7158,5114,R,200203,200603,0,고졸,99.0
7159,2256,R,200103,200308,0,고졸,75.0
7160,418,R,200010,200301,0,고졸,25.0
7161,4387,R,200208,200309,0,고졸,32.0
7162,5406,R,200206,200507,1,고졸,14.0
7163,27756,R,199801,200310,0,고졸,16.0
7164,5714,R,200301,200507,1,전문대졸,14.0
7165,25281,R,199606,200604,0,고졸,44.0
7166,5533,R,200210,200607,0,고졸,76.0
7167,3965,R,200111,201001,1,중졸,288.0
7168,4182,R,200209,200407,0,고졸,13.0
7169,7380,R,200402,200503,0,기타,32.0
7170,1825,R,200001,200809,0,기타,163.0
7171,7760,R,200405,200810,0,기타,38.0
7172,6445,R,200308,200410,0,기타,86.0
7173,258,R,200005,200611,0,고졸,55.0
7174,8083,R,200407,200808,0,기타,205.0
7175,25531,P,199610,999912,0,기타,146.0
7176,16816,R,201009,201012,1,기타,204.0
7177,27396,R,199702,200209,0,대학졸,96.0
7178,5575,R,200212,200710,1,고졸,98.0
7179,3556,P,200104,999912,1,고졸,160.0
7180,23686,R,199411,201408,0,고졸,113.0
7181,642,R,200012,201006,0,기타,23.0
7182,24807,R,199503,201109,경찰,고졸,96.0
7183,25270,P,199608,999912,0,기타,318.0
7184,5846,R,200303,200607,0,전문대졸,44.0
7185,2248,P,200103,999912,0,고졸,75.0
7186,3511,P,200108,999912,0,기타,154.0
7187,5908,R,200303,200509,0,고졸,84.0
7188,5999,R,200304,200511,0,기타,116.0
7189,30042,R,199901,201604,0,고졸,78.0
7190,5937,R,200305,200406,0,고졸,193.0
7191,4111,R,200203,200808,0,기타,124.0
7192,3189,R,200104,200709,1,고졸,196.0
7193,6040,R,200305,200310,0,고졸,165.0
7194,24164,R,199506,200711,0,기타,14.0
7195,6271,R,200307,200511,0,기타,118.0
7196,23935,R,199504,200503,0,기타,75.0
7197,26010,P,199701,999912,0,고졸,17.0
7198,30969,R,199910,201603,0,대학졸,116.0
7199,24442,R,199510,200703,0,고졸,123.0
7200,6388,P,200308,999912,0,기타,19.0
7201,25737,P,199605,999912,0,고졸,125.0
7202,6767,R,200310,200606,0,기타,122.0
7203,5929,R,200301,200601,0,고졸,118.0
7204,20926,P,198711,999912,0,기타,58.0
7205,6987,R,200312,200408,0,고졸,80.0
7206,6790,R,200310,200404,0,기타,90.0
7207,5165,R,200202,200504,1,고졸,198.0
7208,2449,R,200107,200812,0,고졸,13.0
7209,7178,R,200401,200408,0,고졸,82.0
7210,1977,R,200001,200409,0,전문대졸,158.0
7211,20458,R,198509,200506,0,고졸,78.0
7212,31198,R,199908,200611,0,고졸,167.0
7213,30976,R,199912,200707,0,고졸,196.0
7214,4509,R,200212,201001,0,고졸,80.0
7215,5180,R,200202,200905,1,대학졸,260.0
7216,7340,R,200402,200702,0,고졸,107.0
7217,30578,R,199911,201201,0,기타,82.0
7218,22418,R,199207,200808,0,고졸,37.0
7219,25686,R,199607,200712,0,기타,150.0
7220,7829,R,200405,200903,0,기타,58.0
7221,7715,R,200404,200406,0,기타,12.0
7222,5634,R,200305,200409,0,기타,204.0
7223,7509,P,200403,999912,0,기타,80.0
7224,24804,P,199502,999912,0,대학졸,96.0
7225,4772,R,200212,200501,0,고졸,146.0
7226,794,R,200008,200710,0,기타,120.0
7227,22589,R,199202,200604,0,고졸,136.0
7228,22144,P,199103,999912,0,고졸,146.0
7229,12550,R,200708,200910,0,대학졸,16.0
7230,1722,P,200005,999912,0,대학졸,141.0
7231,13145,R,200801,201003,0,전문대졸,280.0
7232,13631,R,200805,201501,1,중졸,172.0
7233,13690,R,200806,200911,0,기타,25.0
7234,13039,R,200801,201206,0,고졸,82.0
7235,13930,R,200808,201003,0,기타,88.0
7236,13640,R,200805,200910,0,대학졸,150.0
7237,23436,R,199401,201407,0,고졸,38.0
7238,14492,R,200812,200904,0,기타,112.0
7239,13995,R,200808,201403,0,고졸,21.0
7240,14088,P,200809,999912,0,기타,13.0
7241,13661,R,200806,201002,0,고졸,19.0
7242,12973,R,200712,201409,0,고졸,150.0
7243,21295,P,198903,999912,0,기타,21.0
7244,13305,R,200803,201104,1,기타,270.0
7245,6762,P,200310,999912,0,기타,37.0
7246,14175,R,200809,201009,1,대학졸,263.0
7247,14210,R,200810,200911,0,기타,86.0
7248,8556,R,200409,201201,1,고졸,86.0
7249,15177,R,200906,201004,1,기타,186.0
7250,12291,R,200706,201409,0,기타,160.0
7251,15112,R,200906,201111,0,대학졸,154.0
7252,9650,R,200507,201004,0,대학졸,45.0
7253,13401,R,200803,201501,0,고졸,57.0
7254,29819,R,199904,201010,0,고졸,25.0
7255,13351,R,200803,201606,0,전문대졸,42.0
7256,14972,R,200905,201012,0,대학졸,38.0
7257,13073,R,200801,201103,0,고졸,11.0
7258,23848,P,199404,999912,0,기타,167.0
7259,14740,R,200903,201006,1,대학졸,96.0
7260,13771,R,200806,201402,1,중졸,155.0
7261,14115,R,200809,201005,0,대학졸,57.0
7262,15223,R,200907,201009,0,고졸,38.0
7263,13277,R,200803,201502,0,전문대졸,143.0
7264,15320,R,200908,201010,0,전문대졸,145.0
7265,8780,P,200412,999912,0,전문대졸,111.0
7266,13140,R,200801,201012,1,고졸,166.0
7267,13551,R,200805,201010,0,고졸,11.0
7268,15640,R,200910,201402,1,대학졸,280.0
7269,15319,R,200908,201306,0,대학졸,120.0
7270,20512,R,198511,201008,0,중졸,160.0
7271,12475,R,200707,201006,1,기타,291.0
7272,15417,R,200909,201203,0,고졸,146.0
7273,15898,P,201001,999912,0,고졸,146.0
7274,16294,R,201004,201103,0,고졸,59.0
7275,15419,R,200909,201205,0,전문대졸,38.0
7276,13646,P,200805,999912,1,기타,291.0
7277,15524,R,200910,201201,0,고졸,75.0
7278,14105,P,200809,999912,0,기타,158.0
7279,16309,R,201004,201105,0,고졸,19.0
7280,15000,R,200905,201202,1,기타,51.0
7281,14704,P,200903,999912,0,대학졸,19.0
7282,3135,P,200111,999912,0,기타,106.0
7283,24971,P,199605,999912,0,고졸,16.0
7284,3678,P,200107,999912,0,고졸,121.0
7285,16890,R,201010,201306,1,전문대졸,300.0
7286,16638,R,201008,201206,1,고졸,276.0
7287,16198,R,201003,201104,1,고졸,269.0
7288,7047,P,200312,999912,0,고졸,37.0
7289,15812,R,200912,201504,0,기타,32.0
7290,17003,R,201011,201203,1,기타,51.0
7291,14911,R,200904,201403,0,대학졸,158.0
7292,16353,R,201005,201510,0,고졸,45.0
7293,17439,P,201104,999912,1,고졸,330.0
7294,10249,R,200601,201308,0,고졸,116.0
7295,11877,R,200702,201301,0,고졸,125.0
7296,17154,R,201101,201111,1,기타,51.0
7297,16523,P,201007,999912,0,대학졸,125.0
7298,17792,R,201107,201211,0,대학졸,106.0
7299,16345,R,201005,201202,1,기타,284.0
7300,17952,R,201109,201601,0,고졸,56.0
7301,11766,P,200701,999912,0,대학졸,170.0
7302,15553,R,200910,201502,0,전문대졸,136.0
7303,17886,R,201108,201507,0,대학졸,103.0
7304,16391,P,201005,999912,0,전문대졸,50.0
7305,17485,P,201104,999912,1,고졸,268.0
7306,17711,R,201106,201407,0,기타,23.0
7307,18040,P,201110,999912,1,기타,287.0
7308,17206,R,201102,201303,0,고졸,111.0
7309,14978,P,200905,999912,0,대학졸,125.0
7310,18674,R,201208,201308,0,고졸,118.0
7311,17814,R,201108,201408,1,대학졸,320.0
7312,17379,R,201104,201302,0,전문대졸,191.0
7313,18903,R,201211,201401,0,전문대졸,171.0
7314,17913,R,201109,201306,0,기타,154.0
7315,18854,R,201210,201304,1,기타,51.0
7316,18712,R,201208,201309,1,고졸,274.0
7317,18533,R,201206,201310,0,고졸,47.0
7318,17852,R,201108,201506,0,기타,275.0
7319,18282,R,201202,201304,0,기타,11.0
7320,13683,R,200806,201409,0,고졸,84.0
7321,18726,R,201209,201312,0,기타,29.0
7322,19058,P,201301,999912,0,고졸,125.0
7323,18792,P,201209,999912,0,기타,42.0
7324,19059,R,201301,201312,1,기타,51.0
7325,23632,P,199402,999912,0,대학졸,84.0
7326,19234,R,201303,201401,0,기타,44.0
7327,17296,P,201103,999912,0,고졸,303.0
7328,17764,P,201107,999912,1,기타,286.0
7329,19287,R,201304,201405,0,대학졸,37.0
7330,19418,R,201307,201402,0,기타,191.0
7331,18585,R,201207,201507,0,기타,141.0
7332,17869,R,201108,201405,0,기타,56.0
7333,19362,R,201306,201605,0,기타,154.0
7334,19005,P,201212,999912,0,대학졸,96.0
7335,19777,P,201404,999912,0,기타,86.0
7336,19781,R,201404,201506,0,기타,111.0
7337,19714,R,201402,201503,0,기타,116.0
7338,18567,P,201206,999912,0,대학졸,19.0
7339,19704,R,201402,201603,0,기타,167.0
7340,19451,P,201308,999912,0,고졸,90.0
7341,13141,P,200801,999912,1,기타,332.0
7342,18001,P,201110,999912,1,기타,279.0
7343,16842,R,201010,201509,0,대학졸,84.0
7344,20181,R,201505,201602,0,기타,145.0
7345,20232,R,201508,201605,0,기타,146.0
7346,20262,P,201510,999912,0,기타,90.0
7347,20296,P,201512,999912,1,기타,287.0
7348,20212,P,201506,999912,0,기타,51.0
7349,18940,P,201211,999912,0,고졸,118.0
7350,20240,P,201509,999912,0,기타,14.0
7351,26716,R,199710,199805,0,고졸,193.0
7352,27844,R,199801,199804,0,고졸,99999999.0
7353,29335,R,199801,199806,0,고졸,154.0
7354,22901,R,199309,200206,0,고졸,32.0
7355,25337,R,199606,200010,0,고졸,82.0
7356,25703,R,199603,199811,0,고졸,158.0
7357,24373,R,199501,200005,0,고졸,86.0
7358,23077,R,199310,199810,0,고졸,105.0
7359,27699,R,199802,199807,0,고졸,69.0
7360,26707,R,199710,200202,0,고졸,118.0
7361,22524,R,199211,200611,0,고졸,118.0
7362,21656,R,199009,200203,0,고졸,45.0
7363,24740,R,199512,200802,0,고졸,156.0
7364,23464,R,199412,200202,0,고졸,64.0
7365,24877,R,199612,200309,0,고졸,124.0
7366,25010,R,199607,200202,0,고졸,42.0
7367,29114,R,199807,200210,0,고졸,134.0
7368,22370,P,199205,999912,0,고졸,50.0
7369,27471,R,199808,199901,0,고졸,124.0
7370,27747,R,199806,199903,0,기타,11.0
7371,20407,R,198404,200012,0,중졸,38.0
7372,26384,R,199702,199910,0,전문대졸,49.0
7373,20832,R,198606,200908,0,고졸,150.0
7374,29045,R,199804,200107,0,고졸,141.0
7375,23046,R,199309,199904,0,고졸,108.0
7376,20784,R,198606,200707,0,고졸,142.0
7377,21419,R,198902,200601,0,고졸,106.0
7378,26037,R,199710,200001,0,고졸,56.0
7379,28966,R,199807,200107,0,고졸,145.0
7380,26803,P,199708,999912,0,기타,113.0
7381,25823,R,199604,200301,0,고졸,58.0
7382,21910,R,199106,200111,0,초등졸,56.0
7383,23774,R,199404,200111,0,고졸,116.0
7384,29528,R,199904,199911,0,고졸,75.0
7385,25180,R,199612,199908,0,고졸,47.0
7386,26758,R,199703,200001,0,고졸,113.0
7387,29717,R,199907,199912,0,중졸,11.0
7388,29948,R,199909,199912,0,고졸,58.0
7389,31166,R,199901,200111,0,고졸,163.0
7390,29772,R,199906,200201,0,고졸,16.0
7391,20434,R,198411,200712,0,고졸,160.0
7392,28198,R,199810,200202,0,고졸,29.0
7393,30324,R,199911,200512,0,고졸,32.0
7394,27829,R,199801,200006,0,고졸,17.0
7395,1957,R,200001,200309,0,고졸,158.0
7396,30604,R,199909,200002,0,고졸,88.0
7397,1114,R,200002,200007,0,고졸,44.0
7398,26252,R,199706,200109,0,고졸,23.0
7399,24431,R,199506,200009,0,고졸,118.0
7400,22401,R,199203,200109,0,대학원졸,59.0
7401,23321,R,199402,200701,0,고졸,55.0
7402,28552,R,199810,200601,0,고졸,82.0
7403,26306,R,199704,200506,0,대학졸,23.0
7404,28066,R,199804,200405,0,고졸,120.0
7405,30470,R,199910,200205,0,고졸,44.0
7406,672,R,200008,200102,0,고졸,78.0
7407,339,R,200006,200309,0,기타,56.0
7408,30956,R,199906,200311,0,고졸,100.0
7409,23803,R,199406,200111,0,고졸,99999999.0
7410,1539,R,200009,200111,0,고졸,106.0
7411,999,R,200010,200103,0,고졸,37.0
7412,634,R,200012,200103,0,고졸,58.0
7413,1647,R,200002,200207,0,고졸,116.0
7414,2004,R,200002,200111,0,고졸,125.0
7415,766,R,200008,200108,0,고졸,38.0
7416,1803,R,200009,200106,0,고졸,160.0
7417,3050,R,200103,200109,0,기타,103.0
7418,2764,R,200104,200109,0,기타,42.0
7419,21822,R,199012,200411,0,중졸,158.0
7420,31310,R,199904,200210,0,기타,158.0
7421,24043,R,199506,200212,0,고졸,58.0
7422,21143,R,198807,200601,0,대학졸,103.0
7423,2328,R,200104,200202,1,전문대졸,75.0
7424,1218,R,200011,200307,0,고졸,86.0
7425,23869,R,199403,200510,0,고졸,45.0
7426,3239,R,200112,200207,0,고졸,116.0
7427,2757,R,200111,200211,0,고졸,37.0
7428,3297,R,200112,200205,0,고졸,136.0
7429,3799,R,200111,200305,1,초등졸,14.0
7430,2786,R,200101,200401,0,고졸,45.0
7431,717,R,200010,200203,0,고졸,14.0
7432,25785,R,199601,200504,0,고졸,140.0
7433,437,P,200011,999912,0,기타,11.0
7434,364,R,200005,200302,0,고졸,19.0
7435,4794,R,200204,200211,0,고졸,134.0
7436,2626,R,200103,200310,0,고졸,52.0
7437,4458,R,200204,200211,0,고졸,45.0
7438,4362,R,200204,200209,0,고졸,59.0
7439,4434,R,200203,200301,0,고졸,42.0
7440,30406,R,199908,200407,0,고졸,42.0
7441,5009,R,200201,200504,0,고졸,198.0
7442,4709,R,200206,200307,0,전문대졸,106.0
7443,4906,R,200207,200303,0,기타,148.0
7444,5494,R,200208,201106,1,고졸,292.0
7445,3502,R,200108,200403,0,고졸,154.0
7446,2848,R,200102,200312,0,고졸,90.0
7447,7157,R,200401,200509,0,전문대졸,25.0
7448,23933,P,199508,999912,0,기타,75.0
7449,4677,R,200202,201306,0,고졸,113.0
7450,12202,R,200705,200901,0,기타,84.0
7451,17854,R,201108,201201,1,기타,51.0
7452,31496,R,199908,200207,0,고졸,162.0
7453,3985,R,200102,200407,0,대학졸,96.0
7454,22728,R,199307,200407,0,고졸,31.0
7455,30784,R,199909,200703,0,전문대졸,128.0
7456,25656,R,199604,200501,0,고졸,165.0
7457,2672,R,200105,200807,0,기타,47.0
7458,5208,R,200202,200807,0,고졸,235.0
7459,5184,R,200202,201104,0,고졸,271.0
7460,2575,P,200101,999912,0,기타,14.0
7461,6561,R,200309,200509,0,기타,154.0
7462,4873,R,200204,200701,0,고졸,55.0
7463,6570,R,200309,200406,0,고졸,146.0
7464,24308,R,199510,200703,0,대학졸,107.0
7465,24103,P,199501,999912,0,고졸,13.0
7466,23381,P,199402,999912,0,고졸,16.0
7467,22845,P,199303,999912,0,고졸,16.0
7468,21727,P,199002,999912,0,기타,113.0
7469,6681,R,200310,200504,0,고졸,100.0
7470,20822,R,198601,200704,0,고졸,100.0
7471,7222,R,200401,200409,0,고졸,158.0
7472,4162,R,200204,200407,0,고졸,25.0
7473,3779,R,200111,201104,1,고졸,265.0
7474,2503,R,200104,201405,1,기타,14.0
7475,27222,P,199704,999912,경찰,고졸,143.0
7476,7238,P,200401,999912,0,기타,14.0
7477,25947,R,199706,201303,0,고졸,75.0
7478,7420,R,200402,200406,0,기타,12.0
7479,7136,R,200401,200509,0,기타,143.0
7480,7401,P,200402,999912,0,기타,37.0
7481,29001,P,199806,999912,0,고졸,146.0
7482,30865,P,199910,999912,0,기타,111.0
7483,6722,R,200310,200412,0,기타,19.0
7484,25620,R,199606,200511,0,고졸,160.0
7485,7074,R,200312,200903,0,기타,42.0
7486,27733,R,199808,201204,0,고졸,16.0
7487,7830,R,200405,200408,0,기타,23.0
7488,8051,C,200407,200407,0,고졸,46.0
7489,5850,R,200303,200707,0,기타,44.0
7490,8004,R,200406,200504,0,고졸,106.0
7491,4594,R,200211,200412,0,기타,188.0
7492,7574,R,200403,200503,1,고졸,219.0
7493,4322,R,200203,200611,0,고졸,52.0
7494,8311,R,200408,200601,1,대학졸,104.0
7495,8462,R,200409,200812,0,고졸,64.0
7496,6688,R,200310,200901,0,기타,56.0
7497,8483,R,200409,200507,0,전문대졸,41.0
7498,8216,R,200408,200511,0,전문대졸,24.0
7499,4128,R,200208,200502,0,고졸,11.0
7500,7947,R,200406,200706,0,고졸,118.0
7501,8502,R,200409,200512,0,고졸,41.0
7502,26502,P,199708,999912,0,기타,37.0
7503,8795,P,200412,999912,0,기타,154.0
7504,8841,R,200412,201104,0,고졸,275.0
7505,7681,R,200404,200701,0,전문대졸,126.0
7506,14939,R,200904,201007,0,대학졸,156.0
7507,13158,R,200802,201510,0,기타,75.0
7508,12577,P,200708,999912,0,기타,59.0
7509,15100,R,200906,201206,1,기타,51.0
7510,15491,R,200909,201110,0,고졸,103.0
7511,13020,R,200712,201501,0,대학졸,57.0
7512,13267,R,200802,201602,0,고졸,191.0
7513,9858,P,200509,999912,0,기타,78.0
7514,15592,R,200910,201102,0,기타,37.0
7515,15051,R,200905,201211,0,기타,55.0
7516,15841,R,200912,201104,0,대학졸,191.0
7517,12902,R,200711,201207,0,대학졸,112.0
7518,16092,R,201002,201511,0,기타,103.0
7519,16205,R,201003,201105,0,기타,121.0
7520,11616,R,200611,201606,0,고졸,59.0
7521,16628,R,201007,201104,0,고졸,160.0
7522,14370,P,200811,999912,0,고졸,106.0
7523,16479,R,201006,201301,1,기타,51.0
7524,16914,R,201010,201108,1,고졸,275.0
7525,22727,R,199303,201602,0,기타,55.0
7526,16208,R,201004,201501,0,대학졸,57.0
7527,17065,R,201012,201107,0,고졸,44.0
7528,15955,R,201002,201104,0,전문대졸,228.0
7529,17187,R,201101,201405,0,기타,116.0
7530,16497,R,201006,201408,0,중졸,82.0
7531,17071,R,201012,201401,0,기타,37.0
7532,17503,R,201104,201312,1,기타,271.0
7533,12563,P,200708,999912,0,기타,299.0
7534,16472,R,201006,201203,0,고졸,19.0
7535,11927,R,200702,201503,0,기타,13.0
7536,16934,R,201010,201510,0,기타,283.0
7537,17261,R,201102,201203,0,기타,158.0
7538,17689,R,201106,201203,0,기타,302.0
7539,30993,P,199903,999912,0,중졸,145.0
7540,17475,P,201104,999912,1,고졸,293.0
7541,16631,R,201008,201303,0,대학졸,305.0
7542,17001,P,201011,999912,0,기타,167.0
7543,16033,R,201002,201408,1,고졸,263.0
7544,15018,R,200905,201208,1,기타,51.0
7545,17642,R,201106,201301,1,기타,51.0
7546,17810,P,201108,999912,0,대학졸,86.0
7547,16031,P,201002,999912,1,고졸,307.0
7548,16405,R,201005,201206,1,고졸,273.0
7549,14739,P,200903,999912,0,고졸,55.0
7550,25889,P,199611,999912,0,고졸,42.0
7551,18145,R,201112,201301,0,기타,90.0
7552,18332,R,201203,201504,0,기타,143.0
7553,16647,P,201008,999912,0,기타,17.0
7554,18169,P,201201,999912,0,기타,143.0
7555,17694,P,201106,999912,1,고졸,270.0
7556,18366,R,201203,201502,0,고졸,82.0
7557,16111,P,201002,999912,0,고졸,146.0
7558,8393,P,200409,999912,0,중졸,88.0
7559,24150,P,199507,999912,0,기타,23.0
7560,22870,P,199303,999912,0,고졸,50.0
7561,13561,P,200805,999912,0,기타,143.0
7562,19097,R,201301,201507,0,고졸,55.0
7563,17250,P,201102,999912,1,대학졸,308.0
7564,19147,R,201302,201401,0,기타,167.0
7565,18776,P,201209,999912,0,대학졸,14.0
7566,19101,R,201301,201403,1,대학졸,112.0
7567,19007,R,201212,201511,0,기타,38.0
7568,18951,R,201212,201506,0,기타,17.0
7569,18729,R,201209,201402,0,대학졸,303.0
7570,19326,R,201305,201412,0,기타,78.0
7571,19419,R,201307,201505,1,기타,292.0
7572,19338,R,201305,201409,0,기타,125.0
7573,19257,P,201304,999912,0,기타,88.0
7574,19423,R,201307,201504,0,고졸,16.0
7575,8281,P,200408,999912,0,기타,32.0
7576,28215,P,199811,999912,0,기타,47.0
7577,8136,P,200407,999912,0,고졸,269.0
7578,19428,P,201307,999912,0,고졸,82.0
