,CUST_ID,DIVIDED_SET,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,OCCP_GRP,TOTALPREM,WEDD_YN,MATE_OCCP_GRP,CHLD_CNT,LTBN_CHLD_AGE,MAX_PRM,RGST_YEAR,RGST_MONTH,MAX_PAYM_YEAR,MAX_PAYM_MONTH
3674,5027,2,,1,5,0,60.0,N,6,0,Y,3,2.0,29.0,0,2003,6,2003,5
3675,5028,1,N,2,5,16805,30.0,N,9,4,Y,6,0.0,0.0,4,2003,6,2006,12
3677,5030,1,Y,1,5,15614,12.0,N,2,2,Y,3,2.0,29.0,1,2003,6,2010,11
3681,5034,1,N,1,5,27235,20.0,N,2,8,Y,2,2.0,23.0,10,2003,6,2009,7
3682,5035,1,N,1,5,16269,40.0,N,8,0,Y,8,1.0,30.0,0,2003,6,2009,12
3685,5038,1,N,1,5,5930,12.0,N,8,3,Y,3,2.0,28.0,1,2003,6,2003,5
3686,5039,1,N,1,5,18333,20.0,N,8,1,Y,3,2.0,28.0,1,2003,6,2003,5
3687,5040,1,N,1,5,15933,99.0,N,9,1,Y,9,3.0,15.0,3,2003,6,2004,1
3688,5041,1,N,2,5,20467,12.0,N,3,8,Y,2,2.0,31.0,6,2003,6,2013,9
3689,5042,1,N,2,5,15833,20.0,N,3,9,Y,9,3.0,22.0,6,2003,6,2006,3
3691,5046,2,,1,5,43333,20.0,N,2,3,Y,3,2.0,30.0,2,2003,6,2005,7
3693,5048,1,N,1,5,64444,20.0,N,13,12,Y,1,2.0,24.0,27,2003,6,2015,2
3694,5049,2,,2,5,12500,30.0,N,1,4,Y,2,1.0,34.0,4,2003,6,2005,12
3696,5051,1,N,2,5,13333,20.0,N,2,10,Y,2,2.0,27.0,16,2003,6,2015,11
3697,5052,1,N,2,5,17777,20.0,N,8,4,Y,2,2.0,25.0,6,2003,6,2004,1
3698,5053,1,N,1,5,50555,20.0,N,15,1,Y,3,1.0,33.0,2,2003,6,2013,1
3700,5055,1,N,1,5,3438,13.0,N,2,0,Y,2,2.0,33.0,3,2003,6,2008,1
3701,5056,1,N,2,5,17361,20.0,N,3,8,Y,8,2.0,31.0,2,2003,6,2004,12
3702,5057,1,N,1,5,0,11.0,N,2,1,Y,3,0.0,0.0,1,2003,6,2003,5
3703,5058,1,N,2,5,7161,12.0,N,1,3,Y,8,2.0,27.0,1,2003,6,2003,5
3704,5059,1,Y,1,5,2029,13.0,N,2,1,Y,3,1.0,33.0,0,2003,6,2001,7
3705,5061,1,N,1,5,6482,12.0,N,1,6,Y,3,2.0,23.0,8,2003,6,2014,1
3707,5063,1,N,1,5,6388,30.0,N,8,2,Y,9,1.0,20.0,4,2003,6,2011,1
3709,5065,1,N,2,5,14172,99.0,N,15,24,Y,20,2.0,23.0,8,2003,6,2006,1
3711,5067,1,N,2,5,6458,40.0,N,2,10,Y,2,1.0,32.0,8,2003,6,2003,5
3712,5068,1,N,2,5,23472,20.0,N,3,2,Y,13,3.0,20.0,1,2003,6,2009,5
3713,5069,1,N,1,5,44583,20.0,N,13,4,Y,3,3.0,19.0,4,2003,6,2006,7
3714,5070,1,N,2,5,9945,12.0,N,7,3,Y,7,4.0,27.0,6,2003,6,2016,6
3715,5071,1,N,2,5,18888,20.0,N,1,0,Y,1,2.0,27.0,2,2003,6,2015,5
3716,5072,1,Y,2,5,42916,20.0,N,2,4,Y,2,2.0,28.0,3,2003,6,2013,9
3718,5074,1,N,2,5,2704,13.0,N,9,20,Y,1,1.0,31.0,24,2003,6,2005,1
3719,5076,1,N,2,5,54166,20.0,N,3,3,Y,15,2.0,28.0,1,2003,6,2012,2
3720,5077,1,N,1,5,3198,40.0,N,6,2,Y,3,2.0,25.0,6,2003,6,2008,7
3721,5078,1,N,1,5,39444,20.0,N,6,0,Y,3,2.0,23.0,0,2003,6,2000,3
3722,5079,1,N,1,5,70000,20.0,N,1,4,Y,3,2.0,17.0,3,2003,6,2003,10
3724,5082,1,N,2,5,20138,20.0,N,3,3,Y,1,1.0,33.0,2,2003,6,2006,6
3725,5084,1,N,2,5,94444,20.0,N,3,0,Y,1,1.0,32.0,1,2003,6,2015,11
3727,5086,1,N,2,5,20000,20.0,N,7,9,Y,7,1.0,31.0,4,2003,6,2013,5
3728,5087,1,N,1,5,9861,30.0,N,2,0,Y,3,0.0,0.0,0,2003,6,2006,1
3729,5088,1,N,2,5,55972,20.0,N,2,10,Y,2,2.0,33.0,1,2003,6,2016,6
3730,5089,1,N,2,5,8005,99.0,N,18,5,Y,8,2.0,30.0,5,2003,6,2010,3
3731,5090,2,,2,5,14330,11.0,N,3,13,Y,6,2.0,33.0,11,2003,6,2013,2
3733,5092,1,N,2,5,6155,11.0,N,3,1,Y,7,2.0,23.0,2,2003,6,2003,5
3734,5093,1,N,2,5,73750,30.0,N,2,14,Y,8,1.0,30.0,37,2003,6,2012,12
3735,5094,1,N,2,5,11666,30.0,N,3,1,Y,8,0.0,0.0,0,2003,6,2004,6
3736,5095,1,N,2,5,34583,20.0,N,18,6,Y,18,2.0,21.0,31,2003,6,2007,12
3740,5099,1,N,2,5,12207,12.0,N,3,2,Y,2,1.0,33.0,2,2003,6,2010,5
3741,5100,1,N,2,5,23333,20.0,N,1,3,Y,1,2.0,33.0,4,2003,6,2008,12
3742,5101,1,N,2,5,19722,20.0,N,4,4,Y,1,2.0,28.0,4,2003,6,2003,5
3744,5103,1,N,2,5,8888,20.0,N,3,1,Y,1,1.0,33.0,1,2003,6,2011,11
3745,5104,1,N,1,5,48055,20.0,N,8,1,Y,1,0.0,0.0,0,2003,6,2003,6
3746,5105,1,N,2,5,17222,20.0,N,25,9,Y,6,2.0,32.0,6,2003,6,2011,8
3748,5108,1,N,1,5,23194,20.0,N,8,3,Y,3,2.0,28.0,3,2003,6,2003,5
3750,5110,1,Y,2,5,21278,30.0,N,3,1,Y,8,1.0,32.0,1,2003,6,2005,3
3751,5111,1,N,2,5,0,11.0,N,2,2,Y,9,2.0,26.0,2,2003,6,2005,12
3752,5112,1,N,2,5,13226,12.0,N,3,0,Y,8,2.0,31.0,0,2003,6,2013,3
3753,5113,2,,2,5,12020,40.0,N,9,0,Y,2,0.0,0.0,1,2003,6,2013,11
3754,5114,1,N,2,5,27638,20.0,N,1,4,Y,14,2.0,27.0,8,2003,6,2009,3
3755,5116,1,N,2,5,12083,20.0,N,9,2,Y,6,3.0,23.0,2,2003,6,2004,4
3756,5117,1,N,1,5,16527,20.0,N,2,3,Y,19,2.0,25.0,2,2003,6,2003,5
3757,5118,1,N,2,5,2412,11.0,N,8,7,Y,12,0.0,0.0,5,2003,6,2005,11
3758,5119,1,N,2,5,39027,20.0,N,3,1,Y,1,3.0,26.0,2,2003,6,2004,10
3760,5123,1,N,2,5,8042,40.0,N,9,5,Y,6,1.0,32.0,3,2003,6,2008,2
3761,5124,1,N,2,5,101250,20.0,N,3,10,Y,1,2.0,18.0,11,2003,6,2008,9
3762,5125,1,N,1,5,5506,12.0,N,10,3,Y,3,1.0,34.0,1,2003,6,2003,5
3763,5127,1,N,2,5,27805,11.0,N,1,2,Y,2,2.0,31.0,8,2003,6,2002,5
3764,5128,1,Y,2,5,10879,40.0,N,3,7,Y,7,2.0,30.0,8,2003,6,2007,11
3769,5133,1,N,2,5,10991,12.0,N,3,1,Y,9,2.0,30.0,4,2003,6,2009,6
3770,5134,1,N,2,5,8092,20.0,N,3,0,Y,1,2.0,30.0,0,2003,6,2003,5
3771,5135,1,N,2,5,4364,13.0,N,9,6,Y,9,3.0,24.0,8,2003,6,2011,11
3772,5136,1,N,1,5,26666,20.0,N,6,2,Y,8,2.0,29.0,8,2003,6,2011,3
3773,5138,1,N,2,5,31666,20.0,N,3,4,Y,8,2.0,26.0,4,2003,6,2016,6
3775,5142,1,N,2,5,28333,20.0,N,3,1,Y,8,1.0,25.0,2,2003,6,2009,11
3777,5144,1,N,1,5,26527,20.0,N,10,1,Y,3,2.0,21.0,2,2003,6,2012,1
3778,5145,1,N,2,5,28750,20.0,N,9,3,Y,1,1.0,33.0,3,2003,6,2004,6
3779,5146,1,N,2,5,20555,20.0,N,3,5,Y,1,1.0,30.0,4,2003,6,2006,4
3780,5147,1,N,2,5,18888,30.0,N,4,5,Y,1,3.0,21.0,6,2003,6,2016,6
3782,5149,1,N,1,5,28750,20.0,N,8,6,Y,3,2.0,24.0,5,2003,6,2009,2
3784,5151,1,N,1,5,11527,30.0,N,8,8,Y,8,2.0,31.0,3,2003,6,2007,2
3786,5153,1,N,2,5,10277,20.0,N,1,0,Y,1,2.0,29.0,0,2003,6,1998,10
3787,5154,1,N,1,5,4305,20.0,N,6,2,Y,8,1.0,25.0,1,2003,6,2012,2
3788,5155,1,N,1,5,4562,13.0,N,2,1,Y,2,2.0,29.0,0,2003,6,2007,3
3789,5156,1,N,1,5,4838,99.0,N,8,7,Y,3,1.0,31.0,5,2003,6,2007,10
3790,5157,1,N,2,5,14208,12.0,N,8,23,Y,8,1.0,26.0,46,2003,6,2016,4
3791,5158,1,N,1,5,5333,11.0,N,1,1,Y,7,3.0,24.0,1,2003,6,1998,11
3793,5160,1,N,1,5,30555,20.0,N,1,2,Y,9,2.0,23.0,1,2003,6,2007,6
3794,5161,1,N,2,5,11663,40.0,N,9,4,Y,7,1.0,17.0,3,2003,6,2004,2
3796,5163,1,N,2,5,11666,20.0,N,2,2,Y,2,1.0,28.0,2,2003,6,2016,6
3799,5166,1,N,2,5,25555,20.0,N,3,3,Y,8,2.0,28.0,2,2003,6,2015,7
3800,5167,1,N,2,5,44444,20.0,N,3,0,Y,10,1.0,24.0,0,2003,6,2012,3
3802,5170,2,,2,5,57222,20.0,N,3,9,Y,1,1.0,23.0,9,2003,6,2015,7
3804,5172,1,N,2,5,29592,20.0,N,8,3,Y,1,1.0,30.0,3,2003,6,2016,6
3805,5174,1,N,2,5,20555,20.0,N,3,2,Y,18,1.0,26.0,2,2003,6,2003,8
3806,5175,1,N,2,5,19442,12.0,N,9,3,Y,8,3.0,27.0,1,2003,6,1998,6
3807,5176,1,Y,1,5,8336,40.0,N,1,121,Y,3,2.0,21.0,568,2003,6,2016,3
3809,5179,1,N,1,5,9583,30.0,N,6,0,Y,3,1.0,21.0,3,2003,6,2015,9
3811,5181,1,N,1,5,21111,20.0,N,8,4,Y,2,2.0,25.0,3,2003,6,2007,7
3814,5184,1,Y,2,5,13888,30.0,N,3,0,Y,8,1.0,31.0,3,2003,6,2004,8
3815,5185,1,N,1,5,2641,12.0,N,8,15,Y,8,1.0,20.0,17,2003,6,2003,5
3816,5186,1,N,2,5,7575,40.0,N,1,14,Y,2,2.0,25.0,9,2003,6,2013,3
3819,5189,1,N,1,5,3888,20.0,N,1,3,Y,3,2.0,26.0,3,2003,6,2016,6
3820,5190,1,N,1,5,22361,20.0,N,2,0,Y,3,3.0,21.0,0,2003,6,2003,6
3822,5192,1,Y,2,5,20972,20.0,N,12,3,Y,8,2.0,30.0,2,2003,6,1999,4
3823,5193,1,N,1,5,4596,40.0,N,1,5,Y,3,3.0,29.0,10,2003,6,2000,9
3824,5194,1,N,2,5,18055,20.0,N,8,3,Y,8,3.0,26.0,3,2003,6,2015,4
3825,5195,1,N,2,5,17222,20.0,N,9,1,Y,9,1.0,27.0,4,2003,6,2008,4
3826,5196,1,N,2,5,25277,20.0,N,10,3,Y,3,0.0,0.0,5,2003,6,2008,1
3827,5197,1,N,2,5,9768,99.0,N,9,1,Y,25,0.0,0.0,3,2003,6,2013,3
3829,5199,1,N,2,5,26250,20.0,N,21,0,Y,1,2.0,27.0,0,2003,6,2006,7
3831,5201,1,N,2,5,29444,20.0,N,3,5,Y,2,2.0,21.0,12,2003,6,2001,5
3832,5202,2,,1,5,9381,20.0,N,2,3,Y,3,2.0,21.0,3,2003,6,2006,7
3834,5204,1,N,2,5,10972,20.0,N,9,2,Y,2,1.0,35.0,2,2003,6,2007,8
3836,5206,1,N,2,5,25083,20.0,N,3,0,Y,16,2.0,20.0,1,2003,6,2002,6
3837,5207,1,N,2,5,7638,20.0,N,8,5,Y,2,1.0,20.0,3,2003,6,2006,9
3838,5208,1,N,2,5,14994,40.0,N,3,1,Y,16,2.0,34.0,2,2003,6,2016,4
3841,5213,1,N,2,5,13333,20.0,N,3,0,Y,1,2.0,24.0,1,2003,6,2008,2
3842,5214,1,N,1,5,16111,20.0,N,6,1,Y,4,3.0,16.0,0,2003,6,2000,11
3844,5218,1,N,1,5,53888,20.0,N,2,1,Y,3,2.0,24.0,2,2003,6,2003,5
3846,5220,1,N,1,5,24583,20.0,N,10,2,Y,4,0.0,0.0,1,2003,6,2003,5
3847,5222,1,N,1,5,12777,20.0,N,4,6,Y,3,2.0,22.0,4,2003,6,2016,6
3848,5223,1,N,2,5,8888,30.0,N,3,9,Y,8,3.0,23.0,15,2003,6,2008,2
3849,5224,1,N,1,5,9005,11.0,N,8,0,Y,19,1.0,19.0,0,2003,6,2003,5
3850,5225,1,Y,1,5,20000,20.0,N,9,5,Y,9,2.0,25.0,2,2003,6,2008,10
3851,5226,1,N,2,5,3622,11.0,N,3,2,Y,2,3.0,27.0,2,2003,6,2005,12
3852,5228,1,N,1,5,20555,20.0,N,1,1,Y,3,1.0,27.0,0,2003,6,2003,5
3853,5229,1,N,2,5,4590,11.0,N,3,1,Y,7,2.0,28.0,1,2001,12,2003,11
3854,5230,1,N,1,5,7013,99.0,N,1,0,Y,1,2.0,21.0,0,2003,6,1998,11
3855,5231,1,N,2,5,3694,12.0,N,4,4,Y,1,1.0,27.0,4,2003,6,2007,11
3856,5232,1,N,1,5,23888,20.0,N,2,3,Y,2,1.0,21.0,3,2003,6,2016,6
3858,5234,1,Y,2,5,37600,20.0,N,9,7,Y,2,0.0,0.0,3,2003,6,2003,5
3859,5237,1,N,1,5,8198,99.0,N,8,0,Y,2,0.0,0.0,3,2003,6,2015,8
3860,5238,1,Y,1,5,13958,30.0,N,13,0,Y,3,3.0,17.0,2,2003,6,2004,10
3861,5239,1,N,2,5,29866,12.0,N,4,7,Y,1,2.0,22.0,6,2003,6,2015,4
3863,5242,1,N,2,5,10833,30.0,N,8,5,Y,8,2.0,22.0,6,2003,6,2006,5
3864,5243,1,N,2,5,55972,20.0,N,3,10,Y,1,2.0,23.0,12,2003,6,2009,1
3865,5244,2,,2,5,11733,99.0,N,3,0,Y,8,2.0,21.0,0,2003,6,1998,11
3868,5247,1,N,1,5,16805,20.0,N,8,2,Y,3,2.0,21.0,1,2003,6,2001,8
3869,5248,1,N,2,5,9166,20.0,N,3,2,Y,1,0.0,0.0,3,2003,6,2007,1
3870,5249,1,N,2,5,9386,12.0,N,3,5,Y,1,2.0,26.0,6,2003,6,2009,8
3871,5252,1,N,2,5,6732,11.0,N,8,1,Y,6,1.0,29.0,4,2003,6,2009,7
3872,5253,1,N,1,5,3085,12.0,N,8,3,Y,3,2.0,24.0,4,2003,3,2010,6
3873,5254,1,N,1,5,6958,12.0,N,8,1,Y,3,4.0,19.0,8,2003,6,2009,5
3874,5255,1,N,1,5,8332,99.0,N,1,0,Y,10,1.0,20.0,0,2003,6,2003,5
3875,5256,1,N,2,5,45277,20.0,N,3,3,Y,9,2.0,24.0,10,2003,6,2015,3
3876,5257,1,N,1,5,3548,40.0,N,8,2,Y,16,2.0,30.0,3,2003,6,2011,12
3877,5258,1,N,2,5,27532,20.0,N,3,4,Y,6,2.0,27.0,6,2003,6,2012,11
3878,5259,1,N,1,5,18888,20.0,N,15,2,Y,1,2.0,15.0,1,2003,6,2019,10
3882,5264,2,,1,5,17113,20.0,N,15,0,Y,18,3.0,23.0,3,2003,6,2008,11
3883,5265,1,N,2,5,15431,12.0,N,18,4,Y,2,2.0,22.0,14,2003,6,2012,3
3884,5266,1,N,1,5,30555,20.0,N,1,0,Y,4,3.0,14.0,0,2003,6,2003,8
3887,5269,1,N,1,5,3007,12.0,N,8,5,Y,3,2.0,21.0,24,2003,6,2006,12
3889,5271,1,N,2,5,28055,20.0,N,19,62,Y,14,2.0,24.0,13,2003,6,2013,3
3890,5272,2,,2,5,6266,13.0,N,3,4,Y,9,3.0,19.0,5,2003,6,2003,10
3891,5274,1,N,2,5,8888,20.0,N,3,3,Y,8,2.0,26.0,2,2003,6,2003,5
3892,5275,1,Y,1,5,14788,12.0,N,2,0,Y,3,0.0,0.0,1,2003,6,2010,5
3893,5276,1,N,1,5,2860,13.0,N,2,0,Y,19,2.0,25.0,1,2003,6,2003,7
3894,5277,1,N,2,5,16111,20.0,N,3,0,Y,1,1.0,23.0,0,2003,6,2003,5
3895,5278,1,N,2,5,14381,11.0,N,24,5,Y,8,2.0,18.0,8,2003,6,2013,8
3897,5280,1,N,1,5,13381,13.0,N,2,1,Y,2,3.0,19.0,0,2003,6,2015,11
3898,5281,1,Y,1,5,17083,20.0,N,2,11,Y,3,3.0,16.0,7,2003,6,2000,12
3899,5282,1,N,2,5,3793,13.0,N,3,29,Y,8,4.0,22.0,18,2003,6,2003,5
3901,5284,1,Y,2,5,24444,20.0,N,3,1,Y,1,2.0,32.0,7,2003,6,2008,12
3902,5285,1,N,1,5,53472,20.0,N,1,1,Y,4,2.0,17.0,1,2003,6,2013,3
3904,5287,1,Y,1,5,9794,99.0,N,9,0,Y,2,1.0,25.0,1,2003,6,2008,8
3905,5288,1,Y,2,5,25000,20.0,N,3,18,Y,6,2.0,13.0,23,2003,6,2011,5
3907,5290,1,N,1,5,8083,12.0,N,13,2,Y,3,2.0,21.0,3,2003,3,2016,5
3908,5291,1,N,2,5,27083,20.0,N,1,11,Y,1,3.0,29.0,10,2003,6,2003,5
3910,5293,1,Y,2,5,14444,20.0,N,2,1,Y,8,0.0,0.0,0,2003,6,2016,6
3911,5294,1,N,2,5,39027,20.0,N,3,2,Y,1,2.0,25.0,2,2003,6,2010,10
3912,5295,1,N,1,5,9438,11.0,N,9,4,Y,2,0.0,0.0,2,2003,6,2012,4
3913,5296,1,N,1,5,21666,20.0,N,1,1,Y,19,0.0,0.0,0,2003,6,2016,6
3917,5302,1,N,2,5,11645,30.0,N,4,0,Y,8,1.0,25.0,1,2003,6,2008,2
3918,5303,1,N,1,5,11111,20.0,N,8,4,Y,3,2.0,24.0,3,2003,6,2006,4
3920,5305,1,N,1,5,9069,40.0,N,8,4,Y,9,2.0,18.0,9,2003,6,2007,12
3921,5306,1,Y,2,5,20972,20.0,N,2,0,Y,2,2.0,23.0,5,2003,6,2013,6
3922,5307,1,N,2,5,12869,40.0,N,9,1,Y,1,2.0,23.0,3,2003,6,2016,1
3923,5309,1,N,2,5,18888,20.0,Y,3,4,Y,13,2.0,20.0,4,2003,6,2012,2
3925,5312,1,N,1,5,21805,20.0,N,8,2,Y,3,2.0,19.0,1,2003,6,2004,9
3926,5313,1,N,1,5,14722,20.0,N,8,0,Y,3,0.0,0.0,0,2003,6,2016,5
3927,5314,1,Y,2,5,32222,30.0,N,2,1,Y,2,2.0,23.0,10,2003,6,2002,9
3928,5315,1,N,1,5,9166,20.0,N,2,0,Y,3,2.0,19.0,0,2003,6,2003,5
3929,5318,2,,2,5,6637,40.0,Y,9,6,Y,2,2.0,24.0,8,2003,6,2008,11
3930,5319,1,N,2,5,7361,30.0,N,8,5,Y,1,2.0,23.0,3,2003,6,2011,12
3931,5320,1,Y,2,5,54583,20.0,N,3,6,Y,8,1.0,28.0,3,2003,6,2004,8
3932,5321,1,N,2,5,12638,30.0,N,19,0,Y,6,2.0,19.0,1,2003,6,2016,6
3933,5322,1,N,2,5,8888,20.0,N,3,4,Y,7,2.0,22.0,4,2003,6,2012,3
3934,5324,1,N,2,5,27638,20.0,N,3,4,Y,1,2.0,18.0,3,2003,6,2016,5
3935,5325,2,,2,5,15972,20.0,N,8,5,Y,8,2.0,19.0,3,2003,6,2016,6
3936,5326,1,N,2,5,25000,20.0,N,2,0,Y,1,1.0,24.0,1,2003,6,2003,9
3937,5327,1,N,2,5,9305,20.0,N,3,1,Y,8,0.0,0.0,6,2003,6,2008,1
3939,5330,1,N,2,5,19861,20.0,N,2,5,Y,2,3.0,23.0,10,2003,6,2004,9
3942,5333,1,N,2,5,19027,20.0,N,25,6,Y,1,3.0,22.0,6,2003,6,2012,6
3943,5334,1,N,2,5,39657,20.0,N,3,0,Y,1,0.0,0.0,1,2003,6,2009,5
3947,5338,1,N,2,5,17777,20.0,N,1,5,Y,8,2.0,23.0,10,2003,6,2010,1
3948,5339,1,N,2,5,33888,20.0,N,1,4,Y,1,2.0,24.0,3,2003,6,2016,6
3949,5340,1,N,1,5,32222,20.0,N,8,1,Y,19,2.0,15.0,3,2003,6,2004,3
3950,5341,1,N,2,5,21111,20.0,N,25,1,Y,8,2.0,18.0,1,2003,6,2003,5
3953,5344,1,N,2,5,20416,20.0,N,8,3,Y,8,2.0,23.0,3,2003,6,2014,4
3954,5345,1,N,2,5,31388,20.0,N,3,4,Y,15,2.0,27.0,7,2003,6,2002,11
3955,5346,1,N,2,5,11961,40.0,N,24,0,Y,6,2.0,19.0,1,2003,6,2008,12
3958,5351,2,,2,5,8200,40.0,N,9,0,Y,13,3.0,20.0,2,2003,6,2015,9
3959,5353,1,N,2,5,11527,20.0,N,18,7,Y,11,1.0,14.0,4,2003,6,2003,6
3960,5354,1,N,1,5,15000,20.0,N,8,0,Y,8,2.0,20.0,1,2003,6,2008,9
3961,5355,1,N,2,4,20533,20.0,N,3,3,Y,10,2.0,23.0,9,2003,6,2007,4
3963,5357,1,N,2,4,13888,20.0,N,3,6,Y,1,2.0,18.0,7,2003,6,2003,5
3964,5358,1,N,2,4,14444,20.0,N,9,3,Y,8,2.0,22.0,4,2003,6,2010,8
3967,5361,2,,2,4,6111,30.0,N,3,2,Y,2,2.0,23.0,4,2003,6,2004,9
3968,5362,1,N,2,4,30555,20.0,N,3,4,Y,2,1.0,25.0,5,2003,6,2008,3
3969,5364,1,N,2,4,25277,20.0,N,10,13,Y,1,2.0,20.0,30,2003,6,2011,12
3971,5366,1,N,2,4,8140,40.0,N,3,6,Y,8,2.0,18.0,3,2003,6,2006,4
3972,5367,1,N,2,4,8055,30.0,N,8,3,Y,1,1.0,11.0,3,2003,6,2015,12
3973,5368,1,N,2,4,17083,20.0,N,3,3,Y,1,2.0,18.0,9,2003,6,2006,8
3974,5369,1,N,1,4,6237,99.0,N,7,6,Y,8,2.0,21.0,3,2003,6,2011,5
3975,5370,1,N,1,4,2660,13.0,N,1,0,Y,9,1.0,19.0,1,2003,6,2014,7
3977,5372,1,N,2,4,25555,20.0,N,3,3,Y,1,2.0,17.0,3,2003,6,2012,8
3978,5373,1,N,2,4,14444,20.0,N,10,1,Y,10,1.0,22.0,0,2003,6,2011,5
3979,5374,1,N,1,4,15000,20.0,N,1,2,Y,3,2.0,15.0,2,2003,6,2008,4
3980,5375,1,N,2,4,5555,20.0,Y,3,0,Y,6,1.0,24.0,0,2003,6,2010,2
3982,5377,1,N,2,4,5780,40.0,N,9,9,Y,6,3.0,15.0,13,2003,6,2008,12
3983,5379,1,N,2,4,13888,20.0,N,1,4,Y,1,0.0,0.0,3,2003,6,2010,10
3987,5383,1,N,1,4,13888,30.0,N,5,0,Y,1,0.0,0.0,1,2003,6,1998,9
3989,5385,1,N,1,4,17916,20.0,N,1,3,Y,3,2.0,16.0,1,2003,6,2003,5
3990,5387,1,N,1,4,42638,20.0,N,24,3,Y,3,1.0,16.0,2,2003,6,2003,5
3992,5389,1,N,1,4,5530,30.0,N,8,4,Y,2,1.0,22.0,2,2003,6,2010,11
3993,5390,1,N,2,4,56525,11.0,N,9,3,Y,6,1.0,22.0,6,2000,9,2013,10
3994,5391,1,N,2,4,3457,40.0,N,9,8,Y,9,3.0,18.0,10,2003,6,2006,11
3995,5392,1,N,2,4,109722,20.0,N,17,0,Y,1,0.0,0.0,0,2003,6,2003,8
3996,5393,1,N,2,4,20833,20.0,N,8,0,Y,8,0.0,0.0,1,2003,6,2004,12
3998,5395,1,N,2,4,24444,20.0,N,19,1,Y,1,2.0,16.0,0,2003,6,2016,6
3999,5396,1,N,2,4,6072,20.0,N,1,4,Y,8,2.0,21.0,2,2003,6,2003,4
4000,5397,1,N,1,4,11944,20.0,N,2,1,Y,3,0.0,0.0,1,2003,6,2004,10
4002,5402,1,N,2,4,4861,20.0,N,24,2,Y,8,2.0,15.0,0,2003,6,2007,5
4003,5403,1,N,2,4,15972,20.0,N,3,22,Y,1,3.0,15.0,153,2003,6,2015,11
4004,5404,1,N,2,4,19444,20.0,N,3,0,Y,10,1.0,14.0,1,2003,6,2003,5
4006,5406,1,N,2,4,22250,20.0,N,19,5,Y,1,3.0,11.0,9,2003,6,2013,4
4008,5408,1,N,2,4,21982,11.0,N,2,2,Y,12,2.0,21.0,3,2003,6,2016,6
4009,5409,1,N,2,4,6844,11.0,N,8,2,Y,6,3.0,19.0,5,2003,6,2013,3
4010,5410,2,,2,4,9166,20.0,N,8,2,Y,8,2.0,20.0,3,2003,6,2015,11
4011,5412,1,N,2,4,5948,99.0,N,24,5,Y,10,1.0,21.0,9,2000,5,2014,12
4012,5413,1,N,2,4,17916,20.0,N,3,0,Y,8,2.0,16.0,0,2003,6,2016,6
4013,5414,1,N,2,4,33055,20.0,N,2,1,Y,8,2.0,24.0,1,2003,6,2016,6
4014,5415,1,N,2,4,36835,11.0,N,8,4,Y,7,1.0,14.0,5,2003,6,2007,10
4015,5417,1,N,1,4,12777,30.0,N,6,3,Y,3,1.0,24.0,1,2003,6,2003,5
4016,5418,1,N,1,4,22418,11.0,N,2,0,Y,3,3.0,15.0,0,2003,6,2001,4
4017,5419,1,N,2,4,21250,20.0,N,3,3,Y,5,1.0,18.0,3,2003,6,2008,3
4018,5420,1,N,2,4,4714,12.0,N,3,7,Y,8,2.0,19.0,6,2003,6,2012,6
4019,5422,1,N,2,4,0,11.0,N,1,1,Y,2,0.0,0.0,1,2003,6,2007,12
4022,5425,1,N,2,4,17777,20.0,N,10,1,Y,9,1.0,20.0,1,2003,6,2005,3
4023,5428,1,N,2,4,9165,30.0,N,18,0,Y,2,1.0,21.0,0,2003,6,2016,6
4025,5430,1,N,2,4,24444,20.0,N,3,8,Y,8,2.0,16.0,9,2003,6,2000,9
4027,5432,1,N,2,4,5416,20.0,N,3,1,Y,2,0.0,0.0,2,2003,6,2006,4
4028,5433,1,N,2,4,21666,20.0,N,19,9,Y,8,2.0,21.0,11,2003,6,2012,10
4029,5434,2,,1,4,13888,20.0,N,8,5,Y,3,2.0,15.0,3,2003,6,2003,5
4031,5436,1,N,2,4,24444,20.0,N,19,5,Y,2,2.0,16.0,2,2003,6,2008,3
4033,5438,1,N,2,4,9166,30.0,Y,8,3,Y,6,2.0,20.0,6,2003,6,2006,12
4035,5440,2,,2,4,4355,12.0,N,3,0,Y,8,2.0,26.0,2,2003,6,2010,6
4036,5441,2,,2,4,22638,20.0,N,3,8,Y,2,2.0,17.0,10,1994,8,2013,8
4037,5442,1,N,1,4,11111,20.0,N,1,3,Y,3,3.0,11.0,6,2003,6,2015,12
4038,5443,1,N,1,4,30555,20.0,N,1,2,Y,19,1.0,18.0,1,2003,6,2003,5
4039,5444,1,N,1,4,2081,13.0,N,9,2,Y,9,1.0,16.0,78,2003,6,2010,6
4040,5445,1,Y,2,4,16944,20.0,N,3,0,Y,1,1.0,24.0,0,2003,6,2012,7
4043,5448,1,N,1,4,2926,13.0,N,15,1,Y,3,2.0,13.0,0,2003,6,2003,5
4044,5449,1,N,2,4,3027,11.0,N,3,2,Y,8,2.0,23.0,3,2003,6,2003,2
4045,5450,1,N,2,4,57638,20.0,N,3,1,Y,1,1.0,17.0,6,2003,6,2001,9
4046,5451,1,N,1,4,8750,20.0,N,2,1,Y,18,0.0,0.0,6,2003,6,2015,12
